0,2,-80,-144,0,0,100,0,0,768,176,160,0,-160,-320,0,0,100,0,0,0,320,384,0,
0,2,-80,-144,0,0,100,0,176,768,176,160,0,-160,-320,0,0,100,0,0,0,320,384,0,
0,2,-80,-144,0,0,100,0,352,768,176,160,0,-160,-320,0,0,100,0,0,0,320,384,0,
0,2,-80,-144,0,0,100,0,528,768,176,160,0,-160,-320,0,0,100,0,0,0,320,384,0,
0,2,-80,-145,0,0,100,0,0,928,176,160,0,-160,-320,0,0,100,0,320,0,320,384,0,
0,2,-80,-145,0,0,100,0,176,928,176,160,0,-160,-320,0,0,100,0,320,0,320,384,0,
0,2,-80,-145,0,0,100,0,352,928,176,160,0,-160,-320,0,0,100,0,320,0,320,384,0,
0,2,-80,-145,0,0,100,0,528,928,176,160,0,-160,-320,0,0,100,0,320,0,320,384,0,
0,2,-80,-144,0,0,100,0,0,1088,176,160,0,-160,-320,0,0,100,0,640,0,320,384,0,
0,2,-80,-144,0,0,100,0,176,1088,176,160,0,-160,-320,0,0,100,0,640,0,320,384,0,
0,2,-80,-144,0,0,100,0,352,1088,176,160,0,-160,-320,0,0,100,0,640,0,320,384,0,
0,2,-80,-144,0,0,100,0,528,1088,176,160,0,-160,-320,0,0,100,0,640,0,320,384,0,
0,2,-80,-143,0,0,100,0,0,1248,176,160,0,-160,-320,0,0,100,0,0,384,320,384,0,
0,2,-80,-143,0,0,100,0,176,1248,176,160,0,-160,-320,0,0,100,0,0,384,320,384,0,
0,2,-80,-143,0,0,100,0,352,1248,176,160,0,-160,-320,0,0,100,0,0,384,320,384,0,
0,2,-80,-143,0,0,100,0,528,1248,176,160,0,-160,-320,0,0,100,0,0,384,320,384,0,
0,1,-160,-320,0,0,100,0,320,384,320,384,0,
