0,9,-150,-140,0,1,60,0,940,460,280,200,0,-41,-160,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,0,600,220,220,0,-120,-180,0,1,0,0,0,200,220,200,0,-110,-180,0,1,0,0,220,400,180,200,0,-120,-180,0,0,100,0,0,0,220,200,0,-100,-200,0,1,20,0,0,820,200,200,0,-240,-280,0,1,16,0,940,80,460,380,0,-150,-140,0,1,60,0,880,660,280,160,0,
0,9,-150,-140,0,1,70,0,940,460,280,200,0,-41,-160,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,0,600,220,220,0,-120,-180,0,1,5,0,0,200,220,200,0,-110,-180,0,1,5,0,220,400,180,200,0,-120,-180,0,0,100,0,0,0,220,200,0,-100,-200,0,1,40,0,0,820,200,200,0,-240,-280,0,1,18,0,940,80,460,380,0,-150,-140,0,1,70,0,880,660,280,160,0,
0,9,-150,-140,0,1,80,0,940,460,280,200,0,-41,-160,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,0,600,220,220,0,-120,-180,0,1,10,0,0,200,220,200,0,-110,-180,0,1,10,0,220,400,180,200,0,-120,-180,0,0,100,0,0,0,220,200,0,-100,-200,0,1,60,0,200,820,200,200,0,-240,-280,0,1,20,0,940,80,460,380,0,-150,-140,0,1,80,0,880,660,280,160,0,
0,9,-150,-140,0,1,90,0,940,460,280,200,0,-41,-160,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,0,600,220,220,0,-120,-180,0,1,15,0,0,200,220,200,0,-110,-180,0,1,15,0,220,400,180,200,0,-120,-180,0,0,100,0,0,0,220,200,0,-100,-200,0,1,80,0,200,820,200,200,0,-240,-280,0,1,22,0,940,80,460,380,0,-150,-140,0,1,90,0,880,660,280,160,0,
0,9,-150,-140,0,1,100,0,940,460,280,200,0,-41,-160,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,0,600,220,220,0,-120,-180,0,1,20,0,0,200,220,200,0,-110,-180,0,1,20,0,220,400,180,200,0,-120,-180,0,0,100,0,0,0,220,200,0,-100,-200,0,1,100,0,400,820,200,200,0,-240,-280,0,1,24,0,940,80,460,380,0,-150,-140,0,1,100,0,880,660,280,160,0,
0,9,-150,-140,0,1,90,0,940,460,280,200,0,-40,-159,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,220,600,220,220,0,-120,-180,0,1,25,0,220,200,220,200,0,-110,-180,0,1,25,0,400,400,180,200,0,-120,-180,0,0,100,0,220,0,220,200,0,-100,-200,0,1,100,0,400,820,200,200,0,-240,-279,0,1,26,0,940,80,460,380,0,-150,-140,0,1,90,0,880,660,280,160,0,
0,9,-150,-140,0,1,80,0,940,460,280,200,0,-40,-159,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,220,600,220,220,0,-120,-180,0,1,30,0,220,200,220,200,0,-110,-180,0,1,30,0,400,400,180,200,0,-120,-180,0,0,100,0,220,0,220,200,0,-100,-200,0,1,100,0,600,820,200,200,0,-240,-279,0,1,28,0,940,80,460,380,0,-150,-140,0,1,80,0,880,660,280,160,0,
0,9,-150,-140,0,1,70,0,940,460,280,200,0,-40,-159,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,220,600,220,220,0,-120,-180,0,1,35,0,220,200,220,200,0,-110,-180,0,1,35,0,400,400,180,200,0,-120,-180,0,0,100,0,220,0,220,200,0,-100,-200,0,1,100,0,600,820,200,200,0,-240,-279,0,1,30,0,940,80,460,380,0,-150,-140,0,1,70,0,880,660,280,160,0,
0,9,-150,-140,0,1,60,0,940,460,280,200,0,-40,-159,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,220,600,220,220,0,-120,-180,0,1,40,0,220,200,220,200,0,-110,-180,0,1,40,0,400,400,180,200,0,-120,-180,0,0,100,0,220,0,220,200,0,-100,-200,0,1,100,0,800,820,200,200,0,-240,-279,0,1,32,0,940,80,460,380,0,-150,-140,0,1,60,0,880,660,280,160,0,
0,9,-150,-140,0,1,70,0,940,460,280,200,0,-40,-159,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,220,600,220,220,0,-120,-180,0,1,45,0,220,200,220,200,0,-110,-180,0,1,45,0,400,400,180,200,0,-120,-180,0,0,100,0,220,0,220,200,0,-100,-200,0,1,100,0,800,820,200,200,0,-240,-279,0,1,34,0,940,80,460,380,0,-150,-140,0,1,70,0,880,660,280,160,0,
0,9,-150,-140,0,1,80,0,940,460,280,200,0,-40,-158,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,440,600,220,220,0,-120,-180,0,1,50,0,440,200,220,200,0,-110,-180,0,1,50,0,580,400,180,200,0,-120,-180,0,0,100,0,440,0,220,200,0,-100,-200,0,1,100,0,0,1020,200,200,0,-240,-278,0,1,36,0,940,80,460,380,0,-150,-140,0,1,80,0,880,660,280,160,0,
0,9,-150,-140,0,1,90,0,940,460,280,200,0,-40,-158,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,440,600,220,220,0,-120,-180,0,1,55,0,440,200,220,200,0,-110,-180,0,1,55,0,580,400,180,200,0,-120,-180,0,0,100,0,440,0,220,200,0,-100,-200,0,1,100,0,0,1020,200,200,0,-240,-278,0,1,38,0,940,80,460,380,0,-150,-140,0,1,90,0,880,660,280,160,0,
0,9,-150,-140,0,1,100,0,940,460,280,200,0,-40,-158,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,440,600,220,220,0,-120,-180,0,1,60,0,440,200,220,200,0,-110,-180,0,1,60,0,580,400,180,200,0,-120,-180,0,0,100,0,440,0,220,200,0,-100,-200,0,1,100,0,200,1020,200,200,0,-240,-278,0,1,40,0,940,80,460,380,0,-150,-140,0,1,100,0,880,660,280,160,0,
0,9,-150,-140,0,1,90,0,940,460,280,200,0,-40,-158,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,440,600,220,220,0,-120,-180,0,1,65,0,440,200,220,200,0,-110,-180,0,1,65,0,580,400,180,200,0,-120,-180,0,0,100,0,440,0,220,200,0,-100,-200,0,1,100,0,200,1020,200,200,0,-240,-278,0,1,42,0,940,80,460,380,0,-150,-140,0,1,90,0,880,660,280,160,0,
0,9,-150,-140,0,1,80,0,940,460,280,200,0,-40,-158,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,440,600,220,220,0,-120,-180,0,1,70,0,440,200,220,200,0,-110,-180,0,1,70,0,580,400,180,200,0,-120,-180,0,0,100,0,440,0,220,200,0,-100,-200,0,1,100,0,400,1020,200,200,0,-240,-278,0,1,44,0,940,80,460,380,0,-150,-140,0,1,80,0,880,660,280,160,0,
0,9,-150,-140,0,1,70,0,940,460,280,200,0,-40,-159,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,660,600,220,220,0,-120,-180,0,1,75,0,660,200,220,200,0,-110,-180,0,1,75,0,760,400,180,200,0,-120,-180,0,0,100,0,660,0,220,200,0,-100,-200,0,1,100,0,400,1020,200,200,0,-240,-279,0,1,46,0,940,80,460,380,0,-150,-140,0,1,70,0,880,660,280,160,0,
0,9,-150,-140,0,1,60,0,940,460,280,200,0,-40,-159,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,660,600,220,220,0,-120,-180,0,1,80,0,660,200,220,200,0,-110,-180,0,1,80,0,760,400,180,200,0,-120,-180,0,0,100,0,660,0,220,200,0,-100,-200,0,1,100,0,600,1020,200,200,0,-240,-279,0,1,48,0,940,80,460,380,0,-150,-140,0,1,60,0,880,660,280,160,0,
0,9,-150,-140,0,1,70,0,940,460,280,200,0,-40,-159,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,660,600,220,220,0,-120,-180,0,1,85,0,660,200,220,200,0,-110,-180,0,1,85,0,760,400,180,200,0,-120,-180,0,0,100,0,660,0,220,200,0,-100,-200,0,1,100,0,600,1020,200,200,0,-240,-279,0,1,50,0,940,80,460,380,0,-150,-140,0,1,70,0,880,660,280,160,0,
0,9,-150,-140,0,1,80,0,940,460,280,200,0,-40,-159,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,660,600,220,220,0,-120,-180,0,1,90,0,660,200,220,200,0,-110,-180,0,1,90,0,760,400,180,200,0,-120,-180,0,0,100,0,660,0,220,200,0,-100,-200,0,1,80,0,800,1020,200,200,0,-240,-279,0,1,52,0,940,80,460,380,0,-150,-140,0,1,80,0,880,660,280,160,0,
0,9,-150,-140,0,1,90,0,940,460,280,200,0,-40,-159,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,660,600,220,220,0,-120,-180,0,1,95,0,660,200,220,200,0,-110,-180,0,1,95,0,760,400,180,200,0,-120,-180,0,0,100,0,660,0,220,200,0,-100,-200,0,1,60,0,800,1020,200,200,0,-240,-279,0,1,54,0,940,80,460,380,0,-150,-140,0,1,90,0,880,660,280,160,0,
0,10,-150,-140,0,1,100,0,940,460,280,200,0,-41,-160,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,0,600,220,220,0,-120,-180,0,1,100,0,0,200,220,200,0,-110,-180,0,1,100,0,220,400,180,200,0,-120,-180,0,0,100,0,0,0,220,200,0,-100,-200,0,1,20,0,0,820,200,200,0,-100,-200,0,1,40,0,800,1020,200,200,0,-240,-280,0,1,56,0,940,80,460,380,0,-150,-140,0,1,100,0,880,660,280,160,0,
0,10,-150,-140,0,1,90,0,940,460,280,200,0,-41,-160,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,0,600,220,220,0,-120,-180,0,1,90,0,0,200,220,200,0,-110,-180,0,1,90,0,220,400,180,200,0,-120,-180,0,0,100,0,0,0,220,200,0,-100,-200,0,1,40,0,0,820,200,200,0,-100,-200,0,1,20,0,800,1020,200,200,0,-240,-280,0,1,54,0,940,80,460,380,0,-150,-140,0,1,90,0,880,660,280,160,0,
0,9,-150,-140,0,1,80,0,940,460,280,200,0,-41,-160,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,0,600,220,220,0,-120,-180,0,1,95,0,0,200,220,200,0,-110,-180,0,1,95,0,220,400,180,200,0,-120,-180,0,0,100,0,0,0,220,200,0,-100,-200,0,1,60,0,200,820,200,200,0,-240,-280,0,1,52,0,940,80,460,380,0,-150,-140,0,1,80,0,880,660,280,160,0,
0,9,-150,-140,0,1,70,0,940,460,280,200,0,-41,-160,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,0,600,220,220,0,-120,-180,0,1,85,0,0,200,220,200,0,-110,-180,0,1,85,0,220,400,180,200,0,-120,-180,0,0,100,0,0,0,220,200,0,-100,-200,0,1,80,0,200,820,200,200,0,-240,-280,0,1,50,0,940,80,460,380,0,-150,-140,0,1,70,0,880,660,280,160,0,
0,9,-150,-140,0,1,60,0,940,460,280,200,0,-41,-160,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,0,600,220,220,0,-120,-180,0,1,80,0,0,200,220,200,0,-110,-180,0,1,80,0,220,400,180,200,0,-120,-180,0,0,100,0,0,0,220,200,0,-100,-200,0,1,100,0,400,820,200,200,0,-240,-280,0,1,48,0,940,80,460,380,0,-150,-140,0,1,60,0,880,660,280,160,0,
0,9,-150,-140,0,1,70,0,940,460,280,200,0,-40,-159,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,220,600,220,220,0,-120,-180,0,1,75,0,220,200,220,200,0,-110,-180,0,1,75,0,400,400,180,200,0,-120,-180,0,0,100,0,220,0,220,200,0,-100,-200,0,1,100,0,400,820,200,200,0,-240,-279,0,1,46,0,940,80,460,380,0,-150,-140,0,1,70,0,880,660,280,160,0,
0,9,-150,-140,0,1,80,0,940,460,280,200,0,-40,-159,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,220,600,220,220,0,-120,-180,0,1,70,0,220,200,220,200,0,-110,-180,0,1,70,0,400,400,180,200,0,-120,-180,0,0,100,0,220,0,220,200,0,-100,-200,0,1,100,0,600,820,200,200,0,-240,-279,0,1,44,0,940,80,460,380,0,-150,-140,0,1,80,0,880,660,280,160,0,
0,9,-150,-140,0,1,90,0,940,460,280,200,0,-40,-159,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,220,600,220,220,0,-120,-180,0,1,65,0,220,200,220,200,0,-110,-180,0,1,65,0,400,400,180,200,0,-120,-180,0,0,100,0,220,0,220,200,0,-100,-200,0,1,100,0,600,820,200,200,0,-240,-279,0,1,42,0,940,80,460,380,0,-150,-140,0,1,90,0,880,660,280,160,0,
0,9,-150,-140,0,1,100,0,940,460,280,200,0,-40,-159,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,220,600,220,220,0,-120,-180,0,1,60,0,220,200,220,200,0,-110,-180,0,1,60,0,400,400,180,200,0,-120,-180,0,0,100,0,220,0,220,200,0,-100,-200,0,1,100,0,800,820,200,200,0,-240,-279,0,1,40,0,940,80,460,380,0,-150,-140,0,1,100,0,880,660,280,160,0,
0,9,-150,-140,0,1,90,0,940,460,280,200,0,-40,-159,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,220,600,220,220,0,-120,-180,0,1,55,0,220,200,220,200,0,-110,-180,0,1,55,0,400,400,180,200,0,-120,-180,0,0,100,0,220,0,220,200,0,-100,-200,0,1,100,0,800,820,200,200,0,-240,-279,0,1,38,0,940,80,460,380,0,-150,-140,0,1,90,0,880,660,280,160,0,
0,9,-150,-140,0,1,80,0,940,460,280,200,0,-40,-158,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,440,600,220,220,0,-120,-180,0,1,50,0,440,200,220,200,0,-110,-180,0,1,50,0,580,400,180,200,0,-120,-180,0,0,100,0,440,0,220,200,0,-100,-200,0,1,100,0,0,1020,200,200,0,-240,-278,0,1,36,0,940,80,460,380,0,-150,-140,0,1,80,0,880,660,280,160,0,
0,9,-150,-140,0,1,70,0,940,460,280,200,0,-40,-158,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,440,600,220,220,0,-120,-180,0,1,45,0,440,200,220,200,0,-110,-180,0,1,45,0,580,400,180,200,0,-120,-180,0,0,100,0,440,0,220,200,0,-100,-200,0,1,100,0,0,1020,200,200,0,-240,-278,0,1,34,0,940,80,460,380,0,-150,-140,0,1,70,0,880,660,280,160,0,
0,9,-150,-140,0,1,60,0,940,460,280,200,0,-40,-158,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,440,600,220,220,0,-120,-180,0,1,40,0,440,200,220,200,0,-110,-180,0,1,40,0,580,400,180,200,0,-120,-180,0,0,100,0,440,0,220,200,0,-100,-200,0,1,100,0,200,1020,200,200,0,-240,-278,0,1,32,0,940,80,460,380,0,-150,-140,0,1,60,0,880,660,280,160,0,
0,9,-150,-140,0,1,70,0,940,460,280,200,0,-40,-158,0,1,100,0,880,0,80,80,0,-120,-200,0,1,100,0,440,600,220,220,0,-120,-180,0,1,35,0,440,200,220,200,0,-110,-180,0,1,35,0,580,400,180,200,0,-120,-180,0,0,100,0,440,0,220,200,0,-100,-200,0,1,100,0,200,1020,200,200,0,-240,-278,0,1,30,0,940,80,460,380,0,-150,-140,0,1,70,0,880,660,280,160,0,
