0,6,8,-144,0,1,20,0,544,448,24,24,0,7,-145,0,1,20,0,544,448,24,24,0,-4,-159,0,1,10,0,568,448,56,56,0,-5,-158,0,1,10,0,568,448,56,56,0,-121,-296,0,0,100,0,0,0,272,304,0,-83,-51,0,0,46,0,544,304,184,72,0,
0,6,8,-144,0,1,30,0,544,448,24,24,0,7,-145,0,1,3,0,544,448,24,24,0,-4,-159,0,1,20,0,568,448,56,56,0,-5,-158,0,1,20,0,568,448,56,56,0,-121,-296,0,0,100,0,0,0,272,304,0,-83,-51,0,0,46,0,544,304,184,72,0,
0,6,8,-146,0,1,50,0,544,448,24,24,0,7,-147,0,1,50,0,544,448,24,24,0,-4,-161,0,1,30,0,568,448,56,56,0,-5,-160,0,1,30,0,568,448,56,56,0,-121,-296,0,0,100,0,272,0,272,304,0,-83,-51,0,0,46,0,544,304,184,72,0,
0,6,8,-146,0,1,70,0,544,448,24,24,0,7,-147,0,1,70,0,544,448,24,24,0,-4,-161,0,1,50,0,568,448,56,56,0,-5,-160,0,1,50,0,568,448,56,56,0,-121,-296,0,0,100,0,272,0,272,304,0,-83,-51,0,0,46,0,544,304,184,72,0,
0,6,8,-148,0,1,60,0,544,448,24,24,0,7,-149,0,1,60,0,544,448,24,24,0,-4,-163,0,1,40,0,568,448,56,56,0,-5,-162,0,1,40,0,568,448,56,56,0,-121,-296,0,0,100,0,272,304,272,304,0,-83,-51,0,0,46,0,544,304,184,72,0,
0,6,8,-148,0,1,50,0,544,448,24,24,0,7,-149,0,1,50,0,544,448,24,24,0,-4,-163,0,1,30,0,568,448,56,56,0,-5,-162,0,1,30,0,568,448,56,56,0,-121,-296,0,0,100,0,272,304,272,304,0,-83,-51,0,0,46,0,544,304,184,72,0,
0,6,8,-146,0,1,30,0,544,448,24,24,0,7,-147,0,1,30,0,544,448,24,24,0,-4,-161,0,1,20,0,568,448,56,56,0,-5,-160,0,1,20,0,568,448,56,56,0,-121,-296,0,0,100,0,0,304,272,304,0,-83,-51,0,0,46,0,544,304,184,72,0,
0,6,8,-146,0,1,20,0,544,448,24,24,0,7,-147,0,1,20,0,544,448,24,24,0,-4,-161,0,1,10,0,568,448,56,56,0,-5,-160,0,1,10,0,568,448,56,56,0,-121,-296,0,0,100,0,0,304,272,304,0,-83,-51,0,0,46,0,544,304,184,72,0,
0,2,-121,-296,0,0,100,0,0,0,272,304,0,-83,-51,0,0,46,0,544,304,184,72,0,
0,2,-121,-296,0,0,100,0,272,0,272,304,0,-83,-51,0,0,46,0,544,304,184,72,0,
0,2,-121,-296,0,0,100,0,272,304,272,304,0,-83,-51,0,0,46,0,544,304,184,72,0,
0,2,-121,-296,0,0,100,0,0,304,272,304,0,-83,-51,0,0,46,0,544,304,184,72,0,
0,6,8,-144,0,1,20,0,624,448,24,24,0,7,-145,0,1,20,0,624,448,24,24,0,-4,-159,0,1,10,0,648,448,56,56,0,-5,-158,0,1,10,0,648,448,56,56,0,-121,-296,0,0,100,0,544,0,272,304,0,-83,-51,0,0,46,0,544,376,184,72,0,
