0,5,-50,-80,0,1,100,0,432,96,22,22,0,-56,-32,0,1,100,0,476,96,22,22,0,-62,-36,0,1,100,0,454,96,22,22,0,22,-84,0,1,100,0,454,96,22,22,0,-75,-84,0,0,100,0,0,0,144,96,0,
0,5,22,-84,0,1,100,0,432,96,22,22,0,-50,-80,0,1,100,0,454,96,22,22,0,-62,-36,0,1,100,0,432,96,22,22,0,-56,-32,0,1,100,0,454,96,22,22,0,-75,-84,0,0,100,0,0,0,144,96,0,
0,5,-56,-32,0,1,100,0,432,96,22,22,0,-50,-80,0,1,100,0,476,96,22,22,0,22,-84,0,1,100,0,454,96,22,22,0,-62,-36,0,1,100,0,454,96,22,22,0,-75,-84,0,0,100,0,144,0,144,96,0,
0,5,22,-84,0,1,100,0,476,96,22,22,0,-62,-36,0,1,100,0,476,96,22,22,0,-56,-32,0,1,100,0,454,96,22,22,0,-50,-80,0,1,100,0,454,96,22,22,0,-75,-84,0,0,100,0,144,0,144,96,0,
0,5,-50,-80,0,1,100,0,432,96,22,22,0,-56,-32,0,1,100,0,476,96,22,22,0,-62,-36,0,1,100,0,454,96,22,22,0,22,-84,0,1,100,0,454,96,22,22,0,-75,-84,0,0,100,0,288,0,144,96,0,
0,5,22,-84,0,1,100,0,432,96,22,22,0,-50,-80,0,1,100,0,454,96,22,22,0,-62,-36,0,1,100,0,432,96,22,22,0,-56,-32,0,1,100,0,454,96,22,22,0,-75,-84,0,0,100,0,288,0,144,96,0,
0,5,-56,-32,0,1,100,0,432,96,22,22,0,-50,-80,0,1,100,0,476,96,22,22,0,22,-84,0,1,100,0,454,96,22,22,0,-62,-36,0,1,100,0,454,96,22,22,0,-75,-84,0,0,100,0,144,0,144,96,0,
0,5,22,-84,0,1,100,0,476,96,22,22,0,-62,-36,0,1,100,0,476,96,22,22,0,-56,-32,0,1,100,0,454,96,22,22,0,-50,-80,0,1,100,0,454,96,22,22,0,-75,-84,0,0,100,0,144,0,144,96,0,
0,5,-50,-80,0,1,100,0,432,96,22,22,0,-56,-32,0,1,100,0,476,96,22,22,0,-62,-36,0,1,100,0,454,96,22,22,0,22,-84,0,1,100,0,454,96,22,22,0,-75,-84,0,0,100,0,0,0,144,96,0,
0,5,22,-84,0,1,100,0,432,96,22,22,0,-50,-80,0,1,100,0,454,96,22,22,0,-62,-36,0,1,100,0,432,96,22,22,0,-56,-32,0,1,100,0,454,96,22,22,0,-75,-84,0,0,100,0,0,0,144,96,0,
0,5,-56,-32,0,1,100,0,432,96,22,22,0,-50,-80,0,1,100,0,476,96,22,22,0,22,-84,0,1,100,0,454,96,22,22,0,-62,-36,0,1,100,0,454,96,22,22,0,-75,-84,0,0,100,0,144,0,144,96,0,
0,5,22,-84,0,1,100,0,476,96,22,22,0,-62,-36,0,1,100,0,476,96,22,22,0,-56,-32,0,1,100,0,454,96,22,22,0,-50,-80,0,1,100,0,454,96,22,22,0,-75,-84,0,0,100,0,144,0,144,96,0,
0,6,-75,-84,0,1,100,0,0,96,144,96,0,-50,-80,0,1,100,0,432,96,22,22,0,-56,-32,0,1,100,0,476,96,22,22,0,-62,-36,0,1,100,0,454,96,22,22,0,22,-84,0,1,100,0,454,96,22,22,0,-75,-84,0,0,100,0,288,0,144,96,0,
0,7,-75,-84,0,1,100,0,144,96,144,96,0,-75,-84,0,1,40,0,0,96,144,96,0,-50,-80,0,1,100,0,432,96,22,22,0,-56,-32,0,1,100,0,476,96,22,22,0,-62,-36,0,1,100,0,454,96,22,22,0,22,-84,0,1,100,0,454,96,22,22,0,-75,-84,0,0,100,0,288,0,144,96,0,
0,7,-75,-84,0,1,100,0,288,96,144,96,0,-75,-84,0,1,40,0,144,96,144,96,0,22,-84,0,1,100,0,432,96,22,22,0,-50,-80,0,1,100,0,454,96,22,22,0,-62,-36,0,1,100,0,432,96,22,22,0,-56,-32,0,1,100,0,454,96,22,22,0,-75,-84,0,0,100,0,288,0,144,96,0,
0,6,-75,-84,0,1,40,0,288,96,144,96,0,22,-84,0,1,100,0,432,96,22,22,0,-50,-80,0,1,100,0,454,96,22,22,0,-62,-36,0,1,100,0,432,96,22,22,0,-56,-32,0,1,100,0,454,96,22,22,0,-75,-84,0,0,100,0,288,0,144,96,0,
0,5,-56,-32,0,1,100,0,432,96,22,22,0,-50,-80,0,1,100,0,476,96,22,22,0,22,-84,0,1,100,0,454,96,22,22,0,-62,-36,0,1,100,0,454,96,22,22,0,-75,-84,0,0,100,0,144,0,144,96,0,
0,5,22,-84,0,1,100,0,476,96,22,22,0,-62,-36,0,1,100,0,476,96,22,22,0,-56,-32,0,1,100,0,454,96,22,22,0,-50,-80,0,1,100,0,454,96,22,22,0,-75,-84,0,0,100,0,144,0,144,96,0,
0,1,-75,-84,0,0,100,0,432,0,144,96,0,
