0,11,70,-71,0,0,100,90,224,296,24,16,0,58,-68,0,0,100,0,224,296,24,16,0,56,-92,0,0,100,0,248,272,56,40,0,67,-73,2,0,100,90,224,272,24,24,0,57,-79,0,0,100,270,224,272,24,24,0,25,-5,0,1,30,0,0,272,32,32,0,-8,-19,0,1,20,0,32,272,80,80,0,15,-17,0,1,10,0,32,272,80,80,0,7,-33,0,1,20,0,32,272,80,80,0,3,-24,0,1,20,0,32,272,80,80,0,-159,-151,0,0,100,0,0,0,272,272,0,
0,11,70,-71,0,0,100,90,224,296,24,16,0,58,-68,0,0,100,0,224,296,24,16,0,56,-92,0,0,100,0,248,272,56,40,0,67,-73,2,0,100,90,224,272,24,24,0,57,-79,0,0,100,270,224,272,24,24,0,25,-5,0,1,50,0,0,272,32,32,0,-8,-19,0,1,20,0,32,272,80,80,0,15,-17,0,1,10,0,32,272,80,80,0,7,-33,0,1,20,0,32,272,80,80,0,3,-24,0,1,40,0,32,272,80,80,0,-159,-151,0,0,100,0,0,0,272,272,0,
0,11,71,-68,0,0,100,90,224,296,24,16,0,59,-65,0,0,100,0,224,296,24,16,0,57,-89,0,0,100,0,248,272,56,40,0,68,-70,2,0,100,90,224,272,24,24,0,58,-76,0,0,100,270,224,272,24,24,0,26,-4,0,1,70,0,0,272,32,32,0,-7,-18,0,1,20,0,32,272,80,80,0,16,-16,0,1,10,0,32,272,80,80,0,8,-32,0,1,20,0,32,272,80,80,0,4,-23,0,1,50,0,32,272,80,80,0,-159,-151,0,0,100,0,272,0,272,272,0,
0,11,71,-68,0,0,100,90,224,296,24,16,0,59,-65,0,0,100,0,224,296,24,16,0,57,-89,0,0,100,0,248,272,56,40,0,68,-70,2,0,100,90,224,272,24,24,0,58,-76,0,0,100,270,224,272,24,24,0,26,-4,0,1,100,0,0,272,32,32,0,-7,-18,0,1,20,0,32,272,80,80,0,16,-16,0,1,10,0,32,272,80,80,0,8,-32,0,1,20,0,32,272,80,80,0,4,-23,0,1,70,0,32,272,80,80,0,-159,-151,0,0,100,0,272,0,272,272,0,
0,11,70,-71,0,0,100,90,224,296,24,16,0,58,-68,0,0,100,0,224,296,24,16,0,56,-92,0,0,100,0,248,272,56,40,0,67,-73,2,0,100,90,224,272,24,24,0,57,-79,0,0,100,270,224,272,24,24,0,25,-5,0,1,60,0,0,272,32,32,0,-8,-19,0,1,20,0,32,272,80,80,0,15,-17,0,1,10,0,32,272,80,80,0,7,-33,0,1,20,0,32,272,80,80,0,3,-24,0,1,60,0,32,272,80,80,0,-159,-151,0,0,100,0,544,0,272,272,0,
0,11,70,-71,0,0,100,90,224,296,24,16,0,58,-68,0,0,100,0,224,296,24,16,0,56,-92,0,0,100,0,248,272,56,40,0,67,-73,2,0,100,90,224,272,24,24,0,57,-79,0,0,100,270,224,272,24,24,0,25,-5,0,1,40,0,0,272,32,32,0,-8,-19,0,1,20,0,32,272,80,80,0,15,-17,0,1,10,0,32,272,80,80,0,7,-33,0,1,20,0,32,272,80,80,0,3,-24,0,1,40,0,32,272,80,80,0,-159,-151,0,0,100,0,544,0,272,272,0,
0,11,69,-73,0,0,100,90,224,296,24,16,0,57,-70,0,0,100,0,224,296,24,16,0,55,-94,0,0,100,0,248,272,56,40,0,66,-75,2,0,100,90,224,272,24,24,0,56,-81,0,0,100,270,224,272,24,24,0,24,-6,0,1,20,0,0,272,32,32,0,-9,-20,0,1,20,0,32,272,80,80,0,14,-18,0,1,10,0,32,272,80,80,0,6,-34,0,1,20,0,32,272,80,80,0,2,-25,0,1,30,0,32,272,80,80,0,-159,-151,0,0,100,0,816,0,272,272,0,
0,11,69,-73,0,0,100,90,224,296,24,16,0,57,-70,0,0,100,0,224,296,24,16,0,55,-94,0,0,100,0,248,272,56,40,0,66,-75,2,0,100,90,224,272,24,24,0,56,-81,0,0,100,270,224,272,24,24,0,24,-6,0,1,10,0,0,272,32,32,0,-9,-20,0,1,10,0,32,272,80,80,0,14,-18,0,1,10,0,32,272,80,80,0,6,-34,0,1,10,0,32,272,80,80,0,2,-25,0,1,10,0,32,272,80,80,0,-159,-151,0,0,100,0,816,0,272,272,0,
0,6,70,-71,0,0,100,90,224,296,24,16,0,58,-68,0,0,100,0,224,296,24,16,0,56,-92,0,0,100,0,248,272,56,40,0,67,-73,2,0,100,90,224,272,24,24,0,57,-79,0,0,100,270,224,272,24,24,0,-159,-151,0,0,100,0,0,0,272,272,0,
0,6,71,-68,0,0,100,90,224,296,24,16,0,59,-65,0,0,100,0,224,296,24,16,0,57,-89,0,0,100,0,248,272,56,40,0,68,-70,2,0,100,90,224,272,24,24,0,58,-76,0,0,100,270,224,272,24,24,0,-159,-151,0,0,100,0,272,0,272,272,0,
0,6,70,-71,0,0,100,90,224,296,24,16,0,58,-68,0,0,100,0,224,296,24,16,0,56,-92,0,0,100,0,248,272,56,40,0,67,-73,2,0,100,90,224,272,24,24,0,57,-79,0,0,100,270,224,272,24,24,0,-159,-151,0,0,100,0,544,0,272,272,0,
0,6,69,-73,0,0,100,90,224,296,24,16,0,57,-70,0,0,100,0,224,296,24,16,0,55,-94,0,0,100,0,248,272,56,40,0,66,-75,2,0,100,90,224,272,24,24,0,56,-81,0,0,100,270,224,272,24,24,0,-159,-151,0,0,100,0,816,0,272,272,0,
0,11,70,-71,0,0,100,90,304,296,24,16,0,58,-68,0,0,100,0,304,296,24,16,0,56,-92,0,0,100,0,328,272,56,40,0,67,-73,2,0,100,90,304,272,24,24,0,57,-79,0,0,100,270,304,272,24,24,0,25,-5,0,1,30,0,112,272,32,32,0,-8,-19,0,1,20,0,144,272,80,80,0,15,-17,0,1,10,0,144,272,80,80,0,7,-33,0,1,20,0,144,272,80,80,0,3,-24,0,1,20,0,144,272,80,80,0,-159,-151,0,0,100,0,1088,0,272,272,0,
