0,11,-41,-77,0,0,100,0,0,0,80,80,0,-22,-92,0,0,100,0,384,480,80,80,0,-38,-49,0,0,100,-90,512,480,48,48,0,-52,-48,0,1,100,-90,592,464,48,64,0,-35,-98,0,0,100,180,512,480,48,48,0,-36,-112,0,1,100,180,592,464,48,64,0,15,-100,0,0,100,90,512,480,48,48,0,12,-100,0,1,100,90,592,464,48,64,0,14,-45,0,0,100,0,512,480,48,48,0,15,-47,0,1,100,0,592,464,48,64,0,-31,-17,0,0,100,0,448,0,64,32,0,
0,11,-41,-77,0,0,100,0,80,0,80,80,0,-22,-92,0,0,100,0,384,480,80,80,0,-38,-49,0,0,100,-90,512,480,48,48,0,-52,-48,0,1,100,-90,592,464,48,64,0,-35,-98,0,0,100,180,512,480,48,48,0,-36,-112,0,1,100,180,592,464,48,64,0,15,-100,0,0,100,90,512,480,48,48,0,12,-100,0,1,100,90,592,464,48,64,0,14,-45,0,0,100,0,512,480,48,48,0,15,-47,0,1,100,0,592,464,48,64,0,-31,-17,0,0,100,0,448,0,64,32,0,
0,11,-41,-77,0,0,100,0,160,0,80,80,0,-22,-92,0,0,100,0,384,480,80,80,0,-38,-49,0,0,100,-90,512,480,48,48,0,-52,-48,0,1,100,-90,592,464,48,64,0,-35,-98,0,0,100,180,512,480,48,48,0,-36,-112,0,1,100,180,592,464,48,64,0,15,-100,0,0,100,90,512,480,48,48,0,12,-100,0,1,100,90,592,464,48,64,0,14,-45,0,0,100,0,512,480,48,48,0,15,-47,0,1,100,0,592,464,48,64,0,-31,-17,0,0,100,0,448,0,64,32,0,
0,11,-41,-77,0,0,100,0,240,0,80,80,0,-22,-92,0,0,100,0,384,480,80,80,0,-38,-49,0,0,100,-90,512,480,48,48,0,-52,-48,0,1,100,-90,592,464,48,64,0,-35,-98,0,0,100,180,512,480,48,48,0,-36,-112,0,1,100,180,592,464,48,64,0,15,-100,0,0,100,90,512,480,48,48,0,12,-100,0,1,100,90,592,464,48,64,0,14,-45,0,0,100,0,512,480,48,48,0,15,-47,0,1,100,0,592,464,48,64,0,-31,-17,0,0,100,0,448,0,64,32,0,
0,11,-45,-77,0,0,100,0,0,80,96,80,0,-22,-92,0,0,100,0,384,480,80,80,0,-38,-49,0,0,100,-90,512,480,48,48,0,-35,-98,0,0,100,180,512,480,48,48,0,15,-100,0,0,100,90,512,480,48,48,0,14,-45,0,0,100,0,512,480,48,48,0,-52,-48,0,1,100,-90,592,464,48,64,0,-36,-112,0,1,100,180,592,464,48,64,0,12,-100,0,1,100,90,592,464,48,64,0,15,-47,0,1,100,0,592,464,48,64,0,-31,-17,0,0,100,0,448,0,64,32,0,
0,11,-45,-77,0,0,100,0,96,80,96,80,0,-22,-91,0,0,100,0,384,480,80,80,0,-38,-48,0,0,100,-90,512,480,48,48,0,-35,-97,0,0,100,180,512,480,48,48,0,15,-99,0,0,100,90,512,480,48,48,0,14,-44,0,0,100,0,512,480,48,48,0,-52,-47,0,1,100,-90,592,464,48,64,0,-36,-111,0,1,100,180,592,464,48,64,0,12,-99,0,1,100,90,592,464,48,64,0,15,-46,0,1,100,0,592,464,48,64,0,-31,-17,0,0,100,0,448,0,64,32,0,
0,11,-45,-77,0,0,100,0,192,80,96,80,0,-22,-90,0,0,100,0,384,480,80,80,0,-38,-47,0,0,100,-90,512,480,48,48,0,-35,-96,0,0,100,180,512,480,48,48,0,15,-98,0,0,100,90,512,480,48,48,0,14,-43,0,0,100,0,512,480,48,48,0,-52,-46,0,1,100,-90,592,464,48,64,0,-36,-110,0,1,100,180,592,464,48,64,0,12,-98,0,1,100,90,592,464,48,64,0,15,-45,0,1,100,0,592,464,48,64,0,-31,-17,0,0,100,0,448,0,64,32,0,
0,11,-45,-77,0,0,100,0,288,80,96,80,0,-22,-91,0,0,100,0,384,480,80,80,0,-38,-48,0,0,100,-90,512,480,48,48,0,-35,-97,0,0,100,180,512,480,48,48,0,15,-99,0,0,100,90,512,480,48,48,0,14,-44,0,0,100,0,512,480,48,48,0,-52,-47,0,1,100,-90,592,464,48,64,0,-36,-111,0,1,100,180,592,464,48,64,0,12,-99,0,1,100,90,592,464,48,64,0,15,-46,0,1,100,0,592,464,48,64,0,-31,-17,0,0,100,0,448,0,64,32,0,
0,11,-50,-77,0,0,100,0,0,160,96,80,0,-30,-95,0,0,100,0,384,480,80,80,0,-46,-52,0,0,100,-90,512,480,48,48,0,-43,-101,0,0,100,180,512,480,48,48,0,7,-103,0,0,100,90,512,480,48,48,0,6,-48,0,0,100,0,512,480,48,48,0,-60,-51,0,1,100,-90,592,464,48,64,0,-44,-115,0,1,100,180,592,464,48,64,0,4,-103,0,1,100,90,592,464,48,64,0,7,-50,0,1,100,0,592,464,48,64,0,-31,-17,0,0,100,0,448,0,64,32,0,
0,10,-50,-77,0,0,100,0,0,160,96,80,0,-30,-95,0,0,100,0,384,480,80,80,0,-46,-52,0,0,100,-90,512,480,48,48,0,-43,-101,0,0,100,180,512,480,48,48,0,7,-103,0,0,100,90,512,480,48,48,0,6,-48,0,0,100,0,512,480,48,48,0,-60,-51,0,1,100,-90,592,464,48,64,0,-44,-115,0,1,100,180,592,464,48,64,0,4,-103,0,1,100,90,592,464,48,64,0,7,-50,0,1,100,0,592,464,48,64,0,
0,11,-41,-77,0,0,100,0,0,240,80,80,0,-22,-94,0,0,100,0,384,480,80,80,0,-38,-51,0,0,100,-90,512,480,48,48,0,-52,-50,0,1,100,-90,592,464,48,64,0,-35,-100,0,0,100,180,512,480,48,48,0,-36,-114,0,1,100,180,592,464,48,64,0,15,-102,0,0,100,90,512,480,48,48,0,12,-102,0,1,100,90,592,464,48,64,0,14,-47,0,0,100,0,512,480,48,48,0,15,-49,0,1,100,0,592,464,48,64,0,-35,-17,0,0,100,0,448,0,64,32,0,
0,11,-42,-77,0,0,100,0,80,240,80,80,0,-24,-96,0,0,100,0,384,480,80,80,0,-40,-53,0,0,100,-90,512,480,48,48,0,-54,-52,0,1,100,-90,592,464,48,64,0,-37,-102,0,0,100,180,512,480,48,48,0,-38,-116,0,1,100,180,592,464,48,64,0,13,-104,0,0,100,90,512,480,48,48,0,10,-104,0,1,100,90,592,464,48,64,0,12,-49,0,0,100,0,512,480,48,48,0,13,-51,0,1,100,0,592,464,48,64,0,-35,-17,0,0,100,0,448,0,64,32,0,
0,4,-36,-77,0,0,100,0,160,240,80,80,0,-46,-94,0,0,100,0,576,800,128,96,0,-46,-94,0,1,100,0,704,800,128,96,0,-35,-17,0,0,100,0,448,0,64,32,0,
0,4,-47,-68,0,0,100,0,576,896,128,80,0,-55,-69,0,1,100,0,704,896,144,80,0,-39,-77,0,0,100,0,240,240,80,80,0,-35,-17,0,0,100,0,448,0,64,32,0,
0,4,-148,-64,0,1,100,0,1008,672,256,96,0,-100,-77,0,0,100,0,576,976,128,80,0,-102,-64,0,1,100,0,704,976,112,64,0,-37,-17,0,0,100,0,448,0,64,32,0,
0,5,-148,-95,0,1,100,0,944,544,256,128,0,-52,-77,0,0,100,0,320,240,80,80,0,-59,-79,0,0,100,0,576,1056,128,64,0,-62,-81,0,1,100,0,704,1040,128,64,0,-37,-17,0,0,100,0,448,0,64,32,0,
0,5,-52,-77,0,0,100,0,400,240,80,80,0,-149,-90,0,1,100,0,1200,544,144,128,0,-60,-80,0,0,100,0,576,1056,128,64,0,-63,-82,0,1,100,0,704,1040,128,64,0,-37,-17,0,0,100,0,448,0,64,32,0,
0,5,-135,-89,0,1,100,0,1264,672,128,48,0,-52,-77,0,0,100,0,480,240,80,80,0,-60,-80,0,0,100,0,576,1056,128,64,0,-63,-82,0,1,100,0,704,1040,128,64,0,-37,-17,0,0,100,0,448,0,64,32,0,
0,4,-52,-77,0,0,100,0,0,320,80,80,0,-61,-81,0,0,100,0,576,1056,128,64,0,-64,-83,0,1,100,0,704,1040,128,64,0,-37,-17,0,0,100,0,448,0,64,32,0,
0,4,-52,-77,0,0,100,0,80,320,80,80,0,-64,-81,0,0,100,0,576,1056,128,64,0,-67,-83,0,1,100,0,704,1040,128,64,0,-37,-17,0,0,100,0,448,0,64,32,0,
0,11,-40,-77,0,0,100,0,160,320,88,80,0,-20,-95,0,0,100,0,384,480,80,80,0,-36,-52,0,0,100,-90,512,480,48,48,0,-50,-51,0,1,100,-90,592,464,48,64,0,-33,-101,0,0,100,180,512,480,48,48,0,-34,-115,0,1,100,180,592,464,48,64,0,17,-103,0,0,100,90,512,480,48,48,0,14,-103,0,1,100,90,592,464,48,64,0,16,-48,0,0,100,0,512,480,48,48,0,17,-50,0,1,100,0,592,464,48,64,0,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,12,-38,-60,0,1,100,0,544,80,48,48,0,-38,-77,0,0,100,0,192,160,80,80,0,-22,-99,0,0,100,0,384,480,80,80,0,-38,-56,0,0,100,-90,512,480,48,48,0,-35,-105,0,0,100,180,512,480,48,48,0,15,-107,0,0,100,90,512,480,48,48,0,14,-52,0,0,100,0,512,480,48,48,0,-52,-55,0,1,100,-90,592,464,48,64,0,-36,-119,0,1,100,180,592,464,48,64,0,12,-107,0,1,100,90,592,464,48,64,0,15,-54,0,1,100,0,592,464,48,64,0,-32,-17,0,0,100,0,448,0,64,32,0,
0,12,-38,-60,0,1,100,0,592,80,48,48,0,-38,-77,0,0,100,0,272,160,80,80,0,-22,-99,0,0,100,0,384,480,80,80,0,-38,-56,0,0,100,-90,512,480,48,48,0,-35,-105,0,0,100,180,512,480,48,48,0,15,-107,0,0,100,90,512,480,48,48,0,14,-52,0,0,100,0,512,480,48,48,0,-52,-55,0,1,100,-90,592,464,48,64,0,-36,-119,0,1,100,180,592,464,48,64,0,12,-107,0,1,100,90,592,464,48,64,0,15,-54,0,1,100,0,592,464,48,64,0,-32,-17,0,0,100,0,448,0,64,32,0,
0,12,-38,-60,0,1,100,0,640,80,48,48,0,-38,-77,0,0,100,0,352,160,80,80,0,-22,-99,0,0,100,0,384,480,80,80,0,-38,-56,0,0,100,-90,512,480,48,48,0,-35,-105,0,0,100,180,512,480,48,48,0,15,-107,0,0,100,90,512,480,48,48,0,14,-52,0,0,100,0,512,480,48,48,0,-52,-55,0,1,100,-90,592,464,48,64,0,-36,-119,0,1,100,180,592,464,48,64,0,12,-107,0,1,100,90,592,464,48,64,0,15,-54,0,1,100,0,592,464,48,64,0,-32,-17,0,0,100,0,448,0,64,32,0,
0,12,-38,-60,0,1,100,0,688,80,48,48,0,-38,-77,0,0,100,0,432,160,80,80,0,-22,-99,0,0,100,0,384,480,80,80,0,-38,-56,0,0,100,-90,512,480,48,48,0,-35,-105,0,0,100,180,512,480,48,48,0,15,-107,0,0,100,90,512,480,48,48,0,14,-52,0,0,100,0,512,480,48,48,0,-52,-55,0,1,100,-90,592,464,48,64,0,-36,-119,0,1,100,180,592,464,48,64,0,12,-107,0,1,100,90,592,464,48,64,0,15,-54,0,1,100,0,592,464,48,64,0,-32,-17,0,0,100,0,448,0,64,32,0,
0,12,-66,-73,0,1,100,0,688,80,48,48,0,-54,-77,0,0,100,0,0,480,96,80,0,-25,-99,0,0,100,0,384,480,80,80,0,-41,-56,0,0,100,-90,512,480,48,48,0,-38,-105,0,0,100,180,512,480,48,48,0,12,-107,0,0,100,90,512,480,48,48,0,11,-52,0,0,100,0,512,480,48,48,0,-55,-55,0,1,100,-90,592,464,48,64,0,-39,-119,0,1,100,180,592,464,48,64,0,9,-107,0,1,100,90,592,464,48,64,0,12,-54,0,1,100,0,592,464,48,64,0,-32,-17,0,0,100,0,448,0,64,32,0,
0,12,-66,-73,0,1,100,0,640,80,48,48,0,-54,-77,0,0,100,0,96,480,96,80,0,-25,-99,0,0,100,0,384,480,80,80,0,-41,-56,0,0,100,-90,512,480,48,48,0,-38,-105,0,0,100,180,512,480,48,48,0,12,-107,0,0,100,90,512,480,48,48,0,11,-52,0,0,100,0,512,480,48,48,0,-55,-55,0,1,100,-90,592,464,48,64,0,-39,-119,0,1,100,180,592,464,48,64,0,9,-107,0,1,100,90,592,464,48,64,0,12,-54,0,1,100,0,592,464,48,64,0,-32,-17,0,0,100,0,448,0,64,32,0,
0,12,-66,-73,0,1,100,0,592,80,48,48,0,-54,-77,0,0,100,0,192,480,96,80,0,-25,-99,0,0,100,0,384,480,80,80,0,-41,-56,0,0,100,-90,512,480,48,48,0,-38,-105,0,0,100,180,512,480,48,48,0,12,-107,0,0,100,90,512,480,48,48,0,11,-52,0,0,100,0,512,480,48,48,0,-55,-55,0,1,100,-90,592,464,48,64,0,-39,-119,0,1,100,180,592,464,48,64,0,9,-107,0,1,100,90,592,464,48,64,0,12,-54,0,1,100,0,592,464,48,64,0,-32,-17,0,0,100,0,448,0,64,32,0,
0,12,-66,-73,0,1,100,0,544,80,48,48,0,-54,-77,0,0,100,0,288,480,96,80,0,-25,-99,0,0,100,0,384,480,80,80,0,-41,-56,0,0,100,-90,512,480,48,48,0,-38,-105,0,0,100,180,512,480,48,48,0,12,-107,0,0,100,90,512,480,48,48,0,11,-52,0,0,100,0,512,480,48,48,0,-55,-55,0,1,100,-90,592,464,48,64,0,-39,-119,0,1,100,180,592,464,48,64,0,9,-107,0,1,100,90,592,464,48,64,0,12,-54,0,1,100,0,592,464,48,64,0,-32,-17,0,0,100,0,448,0,64,32,0,
0,7,-33,-73,0,0,100,0,336,400,80,80,0,-25,-83,0,0,100,0,384,480,80,80,0,-41,-40,0,0,100,-90,512,480,48,48,0,-38,-89,0,0,100,180,512,480,48,48,0,12,-91,0,0,100,90,512,480,48,48,0,11,-36,0,0,100,0,512,480,48,48,0,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-34,-17,0,0,100,0,448,0,64,32,0,
0,1,-34,-17,0,0,100,0,448,0,64,32,0,
0,1,-34,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-31,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
0,1,-28,-17,0,0,100,0,448,0,64,32,0,
