0,8,-80,-129,0,1,100,0,1152,696,24,24,0,63,-237,0,1,100,0,1176,672,24,24,0,20,-71,0,1,100,0,1152,672,24,24,0,-150,-300,0,1,100,0,0,672,288,336,0,-150,-300,0,1,100,0,0,336,288,336,0,-150,-300,0,1,25,0,0,1008,288,336,0,-150,-300,0,0,100,0,0,0,288,336,0,-144,-82,0,0,100,0,1152,336,288,168,0,
0,8,-80,-129,0,1,100,0,1152,696,24,24,0,63,-237,0,1,100,0,1176,672,24,24,0,20,-71,0,1,100,0,1152,672,24,24,0,-150,-300,0,1,90,0,0,672,288,336,0,-150,-300,0,1,100,0,0,336,288,336,0,-150,-300,0,1,30,0,0,1008,288,336,0,-150,-300,0,0,100,0,0,0,288,336,0,-144,-82,0,0,100,0,1152,336,288,168,0,
0,8,-80,-129,0,1,100,0,1152,696,24,24,0,63,-237,0,1,100,0,1176,672,24,24,0,20,-71,0,1,100,0,1152,672,24,24,0,-150,-300,0,1,80,0,0,672,288,336,0,-150,-300,0,1,100,0,0,336,288,336,0,-150,-300,0,1,40,0,0,1008,288,336,0,-150,-300,0,0,100,0,0,0,288,336,0,-144,-82,0,0,100,0,1152,336,288,168,0,
0,8,-80,-129,0,1,100,0,1152,696,24,24,0,63,-237,0,1,100,0,1176,672,24,24,0,20,-71,0,1,100,0,1152,672,24,24,0,-150,-300,0,1,70,0,0,672,288,336,0,-150,-300,0,1,100,0,0,336,288,336,0,-150,-300,0,1,50,0,0,1008,288,336,0,-150,-300,0,0,100,0,0,0,288,336,0,-144,-82,0,0,100,0,1152,336,288,168,0,
0,8,-80,-129,0,1,100,0,1152,696,24,24,0,63,-237,0,1,100,0,1176,672,24,24,0,20,-71,0,1,100,0,1152,672,24,24,0,-150,-300,0,1,60,0,288,672,288,336,0,-150,-300,0,1,100,0,288,336,288,336,0,-150,-300,0,1,60,0,288,1008,288,336,0,-150,-300,0,0,100,0,288,0,288,336,0,-144,-82,0,0,100,0,1152,336,288,168,0,
0,8,-80,-129,0,1,100,0,1152,696,24,24,0,63,-237,0,1,100,0,1176,672,24,24,0,20,-71,0,1,100,0,1152,672,24,24,0,-150,-300,0,1,50,0,288,672,288,336,0,-150,-300,0,1,100,0,288,336,288,336,0,-150,-300,0,1,70,0,288,1008,288,336,0,-150,-300,0,0,100,0,288,0,288,336,0,-144,-82,0,0,100,0,1152,336,288,168,0,
0,8,-80,-129,0,1,100,0,1152,696,24,24,0,63,-237,0,1,100,0,1176,672,24,24,0,20,-71,0,1,100,0,1152,672,24,24,0,-150,-300,0,1,40,0,288,672,288,336,0,-150,-300,0,1,100,0,288,336,288,336,0,-150,-300,0,1,80,0,288,1008,288,336,0,-150,-300,0,0,100,0,288,0,288,336,0,-144,-82,0,0,100,0,1152,336,288,168,0,
0,8,-80,-129,0,1,100,0,1152,696,24,24,0,63,-237,0,1,100,0,1176,672,24,24,0,20,-71,0,1,100,0,1152,672,24,24,0,-150,-300,0,1,30,0,288,672,288,336,0,-150,-300,0,1,100,0,288,336,288,336,0,-150,-300,0,1,90,0,288,1008,288,336,0,-150,-300,0,0,100,0,288,0,288,336,0,-144,-82,0,0,100,0,1152,336,288,168,0,
0,8,-80,-129,0,1,100,0,1152,696,24,24,0,63,-237,0,1,100,0,1176,672,24,24,0,20,-71,0,1,100,0,1152,672,24,24,0,-150,-300,0,1,25,0,576,672,288,336,0,-150,-300,0,1,100,0,576,336,288,336,0,-150,-300,0,1,100,0,576,1008,288,336,0,-150,-300,0,0,100,0,576,0,288,336,0,-144,-82,0,0,100,0,1152,336,288,168,0,
0,8,-80,-129,0,1,100,0,1152,696,24,24,0,63,-237,0,1,100,0,1176,672,24,24,0,20,-71,0,1,100,0,1152,672,24,24,0,-150,-300,0,1,30,0,576,672,288,336,0,-150,-300,0,1,100,0,576,336,288,336,0,-150,-300,0,1,90,0,576,1008,288,336,0,-150,-300,0,0,100,0,576,0,288,336,0,-144,-82,0,0,100,0,1152,336,288,168,0,
0,8,-80,-129,0,1,100,0,1152,696,24,24,0,63,-237,0,1,100,0,1176,672,24,24,0,20,-71,0,1,100,0,1152,672,24,24,0,-150,-300,0,1,40,0,576,672,288,336,0,-150,-300,0,1,100,0,576,336,288,336,0,-150,-300,0,1,80,0,576,1008,288,336,0,-150,-300,0,0,100,0,576,0,288,336,0,-144,-82,0,0,100,0,1152,336,288,168,0,
0,8,-80,-129,0,1,100,0,1152,696,24,24,0,63,-237,0,1,100,0,1176,672,24,24,0,20,-71,0,1,100,0,1152,672,24,24,0,-150,-300,0,1,50,0,576,672,288,336,0,-150,-300,0,1,100,0,576,336,288,336,0,-150,-300,0,1,70,0,576,1008,288,336,0,-150,-300,0,0,100,0,576,0,288,336,0,-144,-82,0,0,100,0,1152,336,288,168,0,
0,8,-80,-129,0,1,100,0,1152,696,24,24,0,63,-237,0,1,100,0,1176,672,24,24,0,20,-71,0,1,100,0,1152,672,24,24,0,-150,-300,0,1,60,0,864,672,288,336,0,-150,-300,0,1,100,0,864,336,288,336,0,-150,-300,0,1,60,0,864,1008,288,336,0,-150,-300,0,0,100,0,864,0,288,336,0,-144,-82,0,0,100,0,1152,336,288,168,0,
0,8,-80,-129,0,1,100,0,1152,696,24,24,0,63,-237,0,1,100,0,1176,672,24,24,0,20,-71,0,1,100,0,1152,672,24,24,0,-150,-300,0,1,70,0,864,672,288,336,0,-150,-300,0,1,100,0,864,336,288,336,0,-150,-300,0,1,50,0,864,1008,288,336,0,-150,-300,0,0,100,0,864,0,288,336,0,-144,-82,0,0,100,0,1152,336,288,168,0,
0,8,-80,-129,0,1,100,0,1152,696,24,24,0,63,-237,0,1,100,0,1176,672,24,24,0,20,-71,0,1,100,0,1152,672,24,24,0,-150,-300,0,1,80,0,864,672,288,336,0,-150,-300,0,1,100,0,864,336,288,336,0,-150,-300,0,1,40,0,864,1008,288,336,0,-150,-300,0,0,100,0,864,0,288,336,0,-144,-82,0,0,100,0,1152,336,288,168,0,
0,8,-80,-129,0,1,100,0,1152,696,24,24,0,63,-237,0,1,100,0,1176,672,24,24,0,20,-71,0,1,100,0,1152,672,24,24,0,-150,-300,0,1,90,0,864,672,288,336,0,-150,-300,0,1,100,0,864,336,288,336,0,-150,-300,0,1,30,0,864,1008,288,336,0,-150,-300,0,0,100,0,864,0,288,336,0,-144,-82,0,0,100,0,1152,336,288,168,0,
0,2,-150,-300,0,0,100,0,1152,0,288,336,0,-144,-82,0,0,100,0,1152,504,288,168,0,
