0,16,-136,-281,0,0,100,0,0,0,248,360,0,-15,-127,0,0,60,0,912,0,88,80,0,-58,-62,0,0,40,0,912,160,64,64,0,-67,-145,0,0,20,0,744,0,168,168,0,-40,-81,0,0,100,0,496,544,112,72,0,-39,-51,0,0,100,0,680,360,48,48,0,-56,-49,0,0,100,0,680,408,48,48,0,-72,-129,0,0,100,0,496,616,152,144,0,-10,-116,0,0,100,0,680,456,56,56,0,8,-68,0,0,100,0,680,512,48,48,0,-16,-133,0,0,100,0,680,560,48,48,0,3,-72,0,0,100,0,680,608,56,56,0,-16,-70,0,0,100,0,680,664,48,48,0,-16,-89,0,0,100,0,680,712,48,48,0,-80,-161,0,0,100,0,496,360,184,184,0,-118,41,0,0,100,0,736,608,224,48,0,
0,16,-136,-281,0,0,100,0,0,0,248,360,0,-15,-127,0,0,60,0,912,0,88,80,0,-58,-62,0,0,40,0,912,160,64,64,0,-67,-145,0,0,20,0,744,0,168,168,0,-40,-81,0,0,100,0,496,544,112,72,0,-39,-51,0,0,100,0,680,360,48,48,0,-56,-49,0,0,100,0,680,408,48,48,0,-72,-129,0,0,100,0,496,616,152,144,0,-10,-116,0,0,100,0,680,456,56,56,0,8,-68,0,0,100,0,728,512,48,48,0,-16,-133,0,0,100,0,680,560,48,48,0,3,-72,0,0,100,0,680,608,56,56,0,-16,-70,0,0,100,0,680,664,48,48,0,-16,-89,0,0,100,0,680,712,48,48,0,-80,-161,0,0,100,0,496,360,184,184,0,-118,41,0,0,100,0,736,608,224,48,0,
0,16,-136,-281,0,0,100,0,0,0,248,360,0,-15,-127,0,0,60,0,912,0,88,80,0,-58,-62,0,0,40,0,912,160,64,64,0,-67,-145,0,0,20,0,744,0,168,168,0,-40,-81,0,0,100,0,496,544,112,72,0,-39,-51,0,0,100,0,680,360,48,48,0,-56,-49,0,0,100,0,680,408,48,48,0,-72,-129,0,0,100,0,496,616,152,144,0,-10,-116,0,0,100,0,680,456,56,56,0,8,-68,0,0,100,0,824,512,48,48,0,-16,-133,0,0,100,0,728,560,48,48,0,3,-72,0,0,100,0,680,608,56,56,0,-16,-70,0,0,100,0,680,664,48,48,0,-16,-89,0,0,100,0,680,712,48,48,0,-80,-161,0,0,100,0,496,360,184,184,0,-118,41,0,0,100,0,736,608,224,48,0,
0,16,-136,-281,0,0,100,0,0,360,248,360,0,-15,-127,0,0,60,0,912,0,88,80,0,-58,-62,0,0,40,0,912,160,64,64,0,-67,-145,0,0,20,0,744,0,168,168,0,-40,-81,0,0,100,0,496,544,112,72,0,-39,-51,0,0,100,0,680,360,48,48,0,-56,-49,0,0,100,0,680,408,48,48,0,-72,-129,0,0,100,0,496,616,152,144,0,-10,-116,0,0,100,0,736,456,56,56,0,8,-68,0,0,100,0,776,512,48,48,0,-16,-133,0,0,100,0,728,560,48,48,0,3,-72,0,0,100,0,680,608,56,56,0,-16,-70,0,0,100,0,680,664,48,48,0,-16,-89,0,0,100,0,680,712,48,48,0,-80,-161,0,0,100,0,496,360,184,184,0,-118,41,0,0,100,0,736,608,224,48,0,
0,16,-136,-281,0,0,100,0,0,360,248,360,0,-15,-127,0,0,60,0,912,0,88,80,0,-58,-62,0,0,40,0,912,160,64,64,0,-67,-145,0,0,20,0,744,0,168,168,0,-40,-81,0,0,100,0,496,544,112,72,0,-39,-51,0,0,100,0,728,360,48,48,0,-56,-49,0,0,100,0,680,408,48,48,0,-72,-129,0,0,100,0,496,616,152,144,0,-10,-116,0,0,100,0,736,456,56,56,0,8,-68,0,0,100,0,824,512,48,48,0,-16,-133,0,0,100,0,776,560,48,48,0,3,-72,0,0,100,0,680,608,56,56,0,-16,-70,0,0,100,0,680,664,48,48,0,-16,-89,0,0,100,0,680,712,48,48,0,-80,-161,0,0,100,0,496,360,184,184,0,-118,41,0,0,100,0,736,608,224,48,0,
0,16,-136,-281,0,0,100,0,0,360,248,360,0,-15,-127,0,0,60,0,912,0,88,80,0,-58,-62,0,0,40,0,912,160,64,64,0,-67,-145,0,0,20,0,744,0,168,168,0,-40,-81,0,0,100,0,496,544,112,72,0,-39,-51,0,0,100,0,728,360,48,48,0,-56,-49,0,0,100,0,680,408,48,48,0,-72,-129,0,0,100,0,496,616,152,144,0,-10,-116,0,0,100,0,736,456,56,56,0,8,-68,0,0,100,0,728,512,48,48,0,-16,-133,0,0,100,0,776,560,48,48,0,3,-72,0,0,100,0,680,608,56,56,0,-16,-70,0,0,100,0,680,664,48,48,0,-16,-89,0,0,100,0,680,712,48,48,0,-80,-161,0,0,100,0,496,360,184,184,0,-118,41,0,0,100,0,736,608,224,48,0,
0,16,-136,-281,0,0,100,0,248,360,248,360,0,-15,-127,0,0,60,0,912,0,88,80,0,-58,-62,0,0,40,0,912,160,64,64,0,-67,-145,0,0,20,0,744,0,168,168,0,-40,-81,0,0,100,0,496,544,112,72,0,-39,-51,0,0,100,0,728,360,48,48,0,-56,-49,0,0,100,0,680,408,48,48,0,-72,-129,0,0,100,0,496,616,152,144,0,-10,-116,0,0,100,0,736,456,56,56,0,8,-68,0,0,100,0,824,512,48,48,0,-16,-133,0,0,100,0,680,560,48,48,0,3,-72,0,0,100,0,680,608,56,56,0,-16,-70,0,0,100,0,680,664,48,48,0,-16,-89,0,0,100,0,680,712,48,48,0,-80,-161,0,0,100,0,496,360,184,184,0,-118,41,0,0,100,0,736,608,224,48,0,
0,16,-136,-281,0,0,100,0,248,360,248,360,0,-15,-127,0,0,60,0,912,0,88,80,0,-58,-62,0,0,40,0,912,160,64,64,0,-67,-145,0,0,20,0,744,0,168,168,0,-40,-81,0,0,100,0,496,544,112,72,0,-39,-51,0,0,100,0,728,360,48,48,0,-56,-49,0,0,100,0,680,408,48,48,0,-72,-129,0,0,100,0,496,616,152,144,0,-10,-116,0,0,100,0,792,456,56,56,0,8,-68,0,0,100,0,776,512,48,48,0,-16,-133,0,0,100,0,680,560,48,48,0,3,-72,0,0,100,0,680,608,56,56,0,-16,-70,0,0,100,0,680,664,48,48,0,-16,-89,0,0,100,0,680,712,48,48,0,-80,-161,0,0,100,0,496,360,184,184,0,-118,41,0,0,100,0,736,608,224,48,0,
0,16,-136,-281,0,0,100,0,248,360,248,360,0,-15,-127,0,0,60,0,912,0,88,80,0,-58,-62,0,0,40,0,912,160,64,64,0,-67,-145,0,0,20,0,744,0,168,168,0,-40,-81,0,0,100,0,496,544,112,72,0,-39,-51,0,0,100,0,776,360,48,48,0,-56,-49,0,0,100,0,680,408,48,48,0,-72,-129,0,0,100,0,496,616,152,144,0,-10,-116,0,0,100,0,792,456,56,56,0,8,-68,0,0,100,0,824,512,48,48,0,-16,-133,0,0,100,0,728,560,48,48,0,3,-72,0,0,100,0,680,608,56,56,0,-16,-70,0,0,100,0,680,664,48,48,0,-16,-89,0,0,100,0,680,712,48,48,0,-80,-161,0,0,100,0,496,360,184,184,0,-118,41,0,0,100,0,736,608,224,48,0,
0,16,-136,-281,0,0,100,0,248,0,248,360,0,-15,-127,0,0,60,0,912,0,88,80,0,-58,-62,0,0,40,0,912,160,64,64,0,-67,-145,0,0,20,0,744,0,168,168,0,-40,-81,0,0,100,0,496,544,112,72,0,-39,-51,0,0,100,0,776,360,48,48,0,-56,-49,0,0,100,0,680,408,48,48,0,-72,-129,0,0,100,0,496,616,152,144,0,-10,-116,0,0,100,0,792,456,56,56,0,8,-68,0,0,100,0,728,512,48,48,0,-16,-133,0,0,100,0,728,560,48,48,0,3,-72,0,0,100,0,680,608,56,56,0,-16,-70,0,0,100,0,680,664,48,48,0,-16,-89,0,0,100,0,680,712,48,48,0,-80,-161,0,0,100,0,496,360,184,184,0,-118,41,0,0,100,0,736,608,224,48,0,
