0,10,-39,-163,0,1,20,0,432,344,24,24,0,-41,-166,0,1,20,0,432,344,24,24,0,-52,-176,0,1,10,0,456,344,56,56,0,-53,-176,0,1,10,0,456,344,56,56,0,-3,-144,0,0,100,0,456,424,24,16,0,-10,-175,0,0,100,0,480,400,56,40,0,-9,-159,3,0,100,0,456,400,24,24,0,4,-148,0,0,100,0,456,400,24,24,0,-114,-239,0,0,100,0,0,0,216,264,0,-96,-20,0,0,100,0,432,264,192,40,0,
0,10,-39,-163,0,1,30,0,432,344,24,24,0,-41,-166,0,1,30,0,432,344,24,24,0,-52,-176,0,1,20,0,456,344,56,56,0,-53,-176,0,1,20,0,456,344,56,56,0,-3,-144,0,0,100,0,456,424,24,16,0,-10,-175,0,0,100,0,480,400,56,40,0,-9,-159,3,0,100,0,456,400,24,24,0,4,-148,0,0,100,0,456,400,24,24,0,-114,-239,0,0,100,0,0,0,216,264,0,-96,-20,0,0,100,0,432,264,192,40,0,
0,10,-39,-164,0,1,50,0,432,344,24,24,0,-41,-167,0,1,50,0,432,344,24,24,0,-52,-177,0,1,30,0,456,344,56,56,0,-53,-177,0,1,30,0,456,344,56,56,0,-3,-145,0,0,100,0,456,424,24,16,0,-10,-176,0,0,100,0,480,400,56,40,0,-9,-160,3,0,100,0,456,400,24,24,0,4,-149,0,0,100,0,456,400,24,24,0,-114,-240,0,0,100,0,216,0,216,264,0,-96,-20,0,0,100,0,432,264,192,40,0,
0,10,-39,-164,0,1,70,0,432,344,24,24,0,-41,-167,0,1,70,0,432,344,24,24,0,-52,-177,0,1,50,0,456,344,56,56,0,-53,-177,0,1,50,0,456,344,56,56,0,-3,-145,0,0,100,0,456,424,24,16,0,-10,-176,0,0,100,0,480,400,56,40,0,-9,-160,3,0,100,0,456,400,24,24,0,4,-149,0,0,100,0,456,400,24,24,0,-114,-240,0,0,100,0,216,0,216,264,0,-96,-20,0,0,100,0,432,264,192,40,0,
0,10,-39,-163,0,1,60,0,432,344,24,24,0,-41,-166,0,1,60,0,432,344,24,24,0,-52,-176,0,1,40,0,456,344,56,56,0,-53,-176,0,1,40,0,456,344,56,56,0,-3,-144,0,0,100,0,456,424,24,16,0,-10,-175,0,0,100,0,480,400,56,40,0,-9,-159,3,0,100,0,456,400,24,24,0,4,-148,0,0,100,0,456,400,24,24,0,-114,-239,0,0,100,0,216,264,216,264,0,-96,-20,0,0,100,0,432,264,192,40,0,
0,10,-39,-163,0,1,50,0,432,344,24,24,0,-41,-166,0,1,50,0,432,344,24,24,0,-52,-176,0,1,30,0,456,344,56,56,0,-53,-176,0,1,30,0,456,344,56,56,0,-3,-144,0,0,100,0,456,424,24,16,0,-10,-175,0,0,100,0,480,400,56,40,0,-9,-159,3,0,100,0,456,400,24,24,0,4,-148,0,0,100,0,456,400,24,24,0,-114,-239,0,0,100,0,216,264,216,264,0,-96,-20,0,0,100,0,432,264,192,40,0,
0,10,-39,-161,0,1,40,0,432,344,24,24,0,-41,-164,0,1,40,0,432,344,24,24,0,-52,-174,0,1,20,0,456,344,56,56,0,-53,-174,0,1,20,0,456,344,56,56,0,-3,-143,0,0,100,0,456,424,24,16,0,-10,-174,0,0,100,0,480,400,56,40,0,-9,-158,3,0,100,0,456,400,24,24,0,4,-147,0,0,100,0,456,400,24,24,0,-114,-238,0,0,100,0,0,264,216,264,0,-96,-20,0,0,100,0,432,264,192,40,0,
0,10,-39,-161,0,1,20,0,432,344,24,24,0,-41,-164,0,1,20,0,432,344,24,24,0,-52,-174,0,1,10,0,456,344,56,56,0,-53,-174,0,1,10,0,456,344,56,56,0,-3,-143,0,0,100,0,456,424,24,16,0,-10,-174,0,0,100,0,480,400,56,40,0,-9,-158,3,0,100,0,456,400,24,24,0,4,-147,0,0,100,0,456,400,24,24,0,-114,-238,0,0,100,0,0,264,216,264,0,-96,-20,0,0,100,0,432,264,192,40,0,
0,6,-3,-144,0,0,100,0,456,424,24,16,0,-10,-175,0,0,100,0,480,400,56,40,0,-9,-159,3,0,100,0,456,400,24,24,0,4,-148,0,0,100,0,456,400,24,24,0,-114,-239,0,0,100,0,0,0,216,264,0,-96,-20,0,0,100,0,432,264,192,40,0,
0,6,-3,-145,0,0,100,0,456,424,24,16,0,-10,-176,0,0,100,0,480,400,56,40,0,-9,-160,3,0,100,0,456,400,24,24,0,4,-149,0,0,100,0,456,400,24,24,0,-114,-240,0,0,100,0,216,0,216,264,0,-96,-20,0,0,100,0,432,264,192,40,0,
0,6,-3,-144,0,0,100,0,456,424,24,16,0,-10,-175,0,0,100,0,480,400,56,40,0,-9,-159,3,0,100,0,456,400,24,24,0,4,-148,0,0,100,0,456,400,24,24,0,-114,-239,0,0,100,0,216,264,216,264,0,-96,-20,0,0,100,0,432,264,192,40,0,
0,6,-3,-143,0,0,100,0,456,424,24,16,0,-10,-174,0,0,100,0,480,400,56,40,0,-9,-158,3,0,100,0,456,400,24,24,0,4,-147,0,0,100,0,456,400,24,24,0,-114,-238,0,0,100,0,0,264,216,264,0,-96,-20,0,0,100,0,432,264,192,40,0,
0,10,-39,-163,0,1,20,0,512,344,24,24,0,-41,-166,0,1,20,0,512,344,24,24,0,-52,-176,0,1,10,0,536,344,56,56,0,-53,-176,0,1,10,0,536,344,56,56,0,-3,-144,0,0,100,0,536,424,24,16,0,-10,-175,0,0,100,0,560,400,56,40,0,-9,-159,3,0,100,0,536,400,24,24,0,4,-148,0,0,100,0,536,400,24,24,0,-114,-239,0,0,100,0,432,0,216,264,0,-96,-20,0,0,100,0,432,304,192,40,0,
