0,11,70,-101,0,0,100,90,224,296,24,16,0,58,-98,0,0,100,0,224,296,24,16,0,56,-122,0,0,100,0,248,272,56,40,0,67,-103,2,0,100,90,224,272,24,24,0,57,-109,0,0,100,270,224,272,24,24,0,25,-35,0,1,30,0,0,272,32,32,0,-8,-49,0,1,20,0,32,272,80,80,0,15,-47,0,1,10,0,32,272,80,80,0,7,-63,0,1,20,0,32,272,80,80,0,3,-54,0,1,20,0,32,272,80,80,0,-159,-181,0,0,100,0,0,0,272,272,0,
0,11,70,-101,0,0,100,90,224,296,24,16,0,58,-98,0,0,100,0,224,296,24,16,0,56,-122,0,0,100,0,248,272,56,40,0,67,-103,2,0,100,90,224,272,24,24,0,57,-109,0,0,100,270,224,272,24,24,0,25,-35,0,1,50,0,0,272,32,32,0,-8,-49,0,1,20,0,32,272,80,80,0,15,-47,0,1,10,0,32,272,80,80,0,7,-63,0,1,20,0,32,272,80,80,0,3,-54,0,1,40,0,32,272,80,80,0,-159,-181,0,0,100,0,0,0,272,272,0,
0,11,71,-98,0,0,100,90,224,296,24,16,0,59,-95,0,0,100,0,224,296,24,16,0,57,-119,0,0,100,0,248,272,56,40,0,68,-100,2,0,100,90,224,272,24,24,0,58,-106,0,0,100,270,224,272,24,24,0,26,-34,0,1,70,0,0,272,32,32,0,-7,-48,0,1,20,0,32,272,80,80,0,16,-46,0,1,10,0,32,272,80,80,0,8,-62,0,1,20,0,32,272,80,80,0,4,-53,0,1,50,0,32,272,80,80,0,-159,-181,0,0,100,0,272,0,272,272,0,
0,11,71,-98,0,0,100,90,224,296,24,16,0,59,-95,0,0,100,0,224,296,24,16,0,57,-119,0,0,100,0,248,272,56,40,0,68,-100,2,0,100,90,224,272,24,24,0,58,-106,0,0,100,270,224,272,24,24,0,26,-34,0,1,100,0,0,272,32,32,0,-7,-48,0,1,20,0,32,272,80,80,0,16,-46,0,1,10,0,32,272,80,80,0,8,-62,0,1,20,0,32,272,80,80,0,4,-53,0,1,70,0,32,272,80,80,0,-159,-181,0,0,100,0,272,0,272,272,0,
0,11,70,-101,0,0,100,90,224,296,24,16,0,58,-98,0,0,100,0,224,296,24,16,0,56,-122,0,0,100,0,248,272,56,40,0,67,-103,2,0,100,90,224,272,24,24,0,57,-109,0,0,100,270,224,272,24,24,0,25,-35,0,1,60,0,0,272,32,32,0,-8,-49,0,1,20,0,32,272,80,80,0,15,-47,0,1,10,0,32,272,80,80,0,7,-63,0,1,20,0,32,272,80,80,0,3,-54,0,1,60,0,32,272,80,80,0,-159,-181,0,0,100,0,544,0,272,272,0,
0,11,70,-101,0,0,100,90,224,296,24,16,0,58,-98,0,0,100,0,224,296,24,16,0,56,-122,0,0,100,0,248,272,56,40,0,67,-103,2,0,100,90,224,272,24,24,0,57,-109,0,0,100,270,224,272,24,24,0,25,-35,0,1,40,0,0,272,32,32,0,-8,-49,0,1,20,0,32,272,80,80,0,15,-47,0,1,10,0,32,272,80,80,0,7,-63,0,1,20,0,32,272,80,80,0,3,-54,0,1,40,0,32,272,80,80,0,-159,-181,0,0,100,0,544,0,272,272,0,
0,11,69,-103,0,0,100,90,224,296,24,16,0,57,-100,0,0,100,0,224,296,24,16,0,55,-124,0,0,100,0,248,272,56,40,0,66,-105,2,0,100,90,224,272,24,24,0,56,-111,0,0,100,270,224,272,24,24,0,24,-36,0,1,20,0,0,272,32,32,0,-9,-50,0,1,20,0,32,272,80,80,0,14,-48,0,1,10,0,32,272,80,80,0,6,-64,0,1,20,0,32,272,80,80,0,2,-55,0,1,30,0,32,272,80,80,0,-159,-181,0,0,100,0,816,0,272,272,0,
0,11,69,-103,0,0,100,90,224,296,24,16,0,57,-100,0,0,100,0,224,296,24,16,0,55,-124,0,0,100,0,248,272,56,40,0,66,-105,2,0,100,90,224,272,24,24,0,56,-111,0,0,100,270,224,272,24,24,0,24,-36,0,1,10,0,0,272,32,32,0,-9,-50,0,1,10,0,32,272,80,80,0,14,-48,0,1,10,0,32,272,80,80,0,6,-64,0,1,10,0,32,272,80,80,0,2,-55,0,1,10,0,32,272,80,80,0,-159,-181,0,0,100,0,816,0,272,272,0,
0,6,70,-101,0,0,100,90,224,296,24,16,0,58,-98,0,0,100,0,224,296,24,16,0,56,-122,0,0,100,0,248,272,56,40,0,67,-103,2,0,100,90,224,272,24,24,0,57,-109,0,0,100,270,224,272,24,24,0,-159,-181,0,0,100,0,0,0,272,272,0,
0,6,71,-98,0,0,100,90,224,296,24,16,0,59,-95,0,0,100,0,224,296,24,16,0,57,-119,0,0,100,0,248,272,56,40,0,68,-100,2,0,100,90,224,272,24,24,0,58,-106,0,0,100,270,224,272,24,24,0,-159,-181,0,0,100,0,272,0,272,272,0,
0,6,70,-101,0,0,100,90,224,296,24,16,0,58,-98,0,0,100,0,224,296,24,16,0,56,-122,0,0,100,0,248,272,56,40,0,67,-103,2,0,100,90,224,272,24,24,0,57,-109,0,0,100,270,224,272,24,24,0,-159,-181,0,0,100,0,544,0,272,272,0,
0,6,69,-103,0,0,100,90,224,296,24,16,0,57,-100,0,0,100,0,224,296,24,16,0,55,-124,0,0,100,0,248,272,56,40,0,66,-105,2,0,100,90,224,272,24,24,0,56,-111,0,0,100,270,224,272,24,24,0,-159,-181,0,0,100,0,816,0,272,272,0,
0,11,70,-101,0,0,100,90,304,296,24,16,0,58,-98,0,0,100,0,304,296,24,16,0,56,-122,0,0,100,0,328,272,56,40,0,67,-103,2,0,100,90,304,272,24,24,0,57,-109,0,0,100,270,304,272,24,24,0,25,-35,0,1,30,0,112,272,32,32,0,-8,-49,0,1,20,0,144,272,80,80,0,15,-47,0,1,10,0,144,272,80,80,0,7,-63,0,1,20,0,144,272,80,80,0,3,-54,0,1,20,0,144,272,80,80,0,-159,-181,0,0,100,0,1088,0,272,272,0,
