0,4,-18,-158,0,1,100,0,992,360,24,16,0,30,-246,0,1,100,0,848,360,72,112,0,-138,-310,0,1,100,0,704,360,72,128,0,-176,-264,0,0,100,0,0,0,352,360,0,
0,4,-18,-158,0,1,100,0,992,360,24,16,0,30,-246,0,1,100,0,920,360,72,112,0,-138,-310,0,1,100,0,776,360,72,128,0,-176,-264,0,0,100,0,0,0,352,360,0,
0,4,-18,-158,0,1,100,0,992,360,24,16,0,30,-246,0,1,100,0,920,472,72,112,0,-138,-310,0,1,100,0,776,488,72,128,0,-176,-264,0,0,100,0,0,0,352,360,0,
0,4,-18,-158,0,1,100,0,992,360,24,16,0,30,-246,0,1,100,0,848,472,72,112,0,-138,-310,0,1,100,0,704,488,72,128,0,-176,-264,0,0,100,0,0,0,352,360,0,
0,5,-18,-158,0,1,20,0,992,360,24,16,0,-18,-158,0,1,100,0,992,360,24,16,0,30,-246,0,1,100,0,848,360,72,112,0,-138,-310,0,1,100,0,704,360,72,128,0,-176,-264,0,0,100,0,352,0,352,360,0,
0,5,-18,-158,0,1,40,0,992,360,24,16,0,-18,-158,0,1,100,0,992,360,24,16,0,30,-246,0,1,100,0,920,360,72,112,0,-138,-310,0,1,100,0,776,360,72,128,0,-176,-264,0,0,100,0,352,0,352,360,0,
0,5,-18,-158,0,1,75,0,992,360,24,16,0,-18,-158,0,1,100,0,992,360,24,16,0,30,-246,0,1,100,0,920,472,72,112,0,-138,-310,0,1,100,0,776,488,72,128,0,-176,-264,0,0,100,0,352,0,352,360,0,
0,5,-18,-158,0,1,75,0,992,360,24,16,0,-18,-158,0,1,100,0,992,360,24,16,0,30,-246,0,1,100,0,848,472,72,112,0,-138,-310,0,1,100,0,704,488,72,128,0,-176,-264,0,0,100,0,352,0,352,360,0,
0,5,-18,-158,0,1,75,0,992,360,24,16,0,-18,-158,0,1,100,0,992,360,24,16,0,30,-246,0,1,100,0,848,360,72,112,0,-138,-310,0,1,100,0,704,360,72,128,0,-176,-264,0,0,100,0,352,360,352,360,0,
0,5,-18,-158,0,1,75,0,992,360,24,16,0,-18,-158,0,1,100,0,992,360,24,16,0,30,-246,0,1,100,0,920,360,72,112,0,-138,-310,0,1,100,0,776,360,72,128,0,-176,-264,0,0,100,0,352,360,352,360,0,
0,5,-18,-158,0,1,40,0,992,360,24,16,0,-18,-158,0,1,100,0,992,360,24,16,0,30,-246,0,1,100,0,920,472,72,112,0,-138,-310,0,1,100,0,776,488,72,128,0,-176,-264,0,0,100,0,352,360,352,360,0,
0,5,-18,-158,0,1,20,0,992,360,24,16,0,-18,-158,0,1,100,0,992,360,24,16,0,30,-246,0,1,100,0,848,472,72,112,0,-138,-310,0,1,100,0,704,488,72,128,0,-176,-264,0,0,100,0,352,360,352,360,0,
0,4,-18,-158,0,1,100,0,992,360,24,16,0,30,-246,0,1,100,0,848,360,72,112,0,-138,-310,0,1,100,0,704,360,72,128,0,-176,-264,0,0,100,0,0,360,352,360,0,
0,4,-18,-158,0,1,100,0,992,360,24,16,0,30,-246,0,1,100,0,920,360,72,112,0,-138,-310,0,1,100,0,776,360,72,128,0,-176,-264,0,0,100,0,0,360,352,360,0,
0,4,-18,-158,0,1,100,0,992,360,24,16,0,30,-246,0,1,100,0,920,472,72,112,0,-138,-310,0,1,100,0,776,488,72,128,0,-176,-264,0,0,100,0,0,360,352,360,0,
0,4,-18,-158,0,1,100,0,992,360,24,16,0,30,-246,0,1,100,0,848,472,72,112,0,-138,-310,0,1,100,0,704,488,72,128,0,-176,-264,0,0,100,0,0,360,352,360,0,
0,3,30,-246,0,0,100,0,848,584,72,112,0,-138,-310,0,0,100,0,704,616,72,128,0,-176,-264,0,0,100,0,704,0,352,360,0,
