45,0,0,4,
46,0,0,8,
47,0,0,6,
48,0,0,7,
49,0,0,8,
50,0,0,8,
51,0,0,8,
54,0,0,3,
55,0,0,4,
56,0,0,4,
57,0,0,4,
58,0,0,4,
59,0,0,6,
60,0,0,6,
61,0,0,7,
62,0,0,8,
63,0,0,8,
64,0,0,6,
69,0,0,4,
70,0,0,8,
161,0,0,4,
72,0,0,4,
73,0,0,6,
158,0,0,6,
159,0,0,6,
74,0,0,4,
75,0,0,4,
76,0,0,6,
77,0,0,6,
78,0,0,5,
79,0,0,4,
80,0,0,4,
81,0,0,3,
82,0,0,2,
83,0,0,4,
84,0,0,3,
85,0,0,3,
86,0,0,3,
87,0,0,3,
88,0,0,4,
89,0,0,4,
90,0,0,4,
92,0,0,4,
93,0,0,5,
94,0,0,4,
95,0,0,4,
96,0,0,4,
97,0,0,4,
99,0,0,6,
100,0,0,6,
101,0,0,6,
102,0,0,4,
103,0,0,4,
104,0,0,4,
105,0,0,4,
106,0,0,4,
107,0,0,4,
108,0,0,4,
109,0,0,4,
110,0,0,4,
111,0,0,4,
112,0,0,4,
113,0,0,4,
114,0,0,4,
115,0,0,4,
116,0,0,4,
117,0,0,4,
118,0,0,4,
119,0,0,4,
120,0,0,4,
121,0,0,6,
122,0,0,8,
123,0,0,16,
124,0,0,4,
125,0,0,4,
126,0,0,4,
127,0,0,8,
128,0,0,14,
129,0,0,3,
