0,1,-119,-256,0,0,100,0,0,256,256,256,0,
0,1,-119,-256,0,0,100,0,0,0,256,256,0,
0,1,-119,-256,0,0,100,0,256,0,256,256,0,
0,1,-119,-256,0,0,100,0,512,0,256,256,0,
0,1,-119,-256,0,0,100,0,768,0,256,256,0,
0,2,-75,-185,0,0,100,0,0,512,208,152,0,-119,-256,0,0,100,0,0,0,256,256,0,
0,2,-75,-185,0,0,100,0,256,512,208,152,0,-119,-256,0,0,100,0,256,0,256,256,0,
0,2,-59,-169,0,0,100,0,528,528,168,136,0,-119,-256,0,0,100,0,512,0,256,256,0,
0,2,-75,-169,0,0,100,0,768,528,184,136,0,-119,-256,0,0,100,0,768,0,256,256,0,
0,2,-51,-209,0,1,100,0,256,256,56,176,0,-119,-256,0,0,100,0,0,0,256,256,0,
0,2,-49,-209,0,1,100,0,312,256,72,176,0,-119,-256,0,0,100,0,0,0,256,256,0,
0,2,-44,-209,0,1,100,0,384,256,64,176,0,-119,-256,0,0,100,0,0,0,256,256,0,
0,2,-5,-185,0,1,100,0,448,256,32,120,0,-119,-256,0,0,100,0,0,0,256,256,0,
0,2,1,-187,0,1,100,0,448,376,48,32,0,-119,-256,0,0,100,0,0,0,256,256,0,
0,2,31,-204,0,1,100,0,448,408,24,32,0,-119,-256,0,0,100,0,0,0,256,256,0,
0,2,36,-204,0,1,100,0,472,408,24,32,0,-119,-256,0,0,100,0,0,0,256,256,0,
