0,3,-80,-180,0,2,0,0,0,0,160,180,0,-80,-180,0,0,100,0,0,0,160,180,0,-80,-50,0,0,46,0,0,180,160,100,0,
0,3,-80,-180,0,2,2,0,0,0,160,180,0,-80,-180,0,0,100,0,0,0,160,180,0,-80,-50,0,0,46,0,0,180,160,100,0,
0,3,-80,-180,0,2,4,0,0,0,160,180,0,-80,-180,0,0,100,0,0,0,160,180,0,-80,-50,0,0,46,0,0,180,160,100,0,
0,3,-80,-179,0,2,6,0,0,0,160,180,0,-80,-179,0,0,100,0,0,0,160,180,0,-80,-50,0,0,46,0,0,180,160,100,0,
0,3,-80,-179,0,2,8,0,0,0,160,180,0,-80,-179,0,0,100,0,0,0,160,180,0,-80,-50,0,0,46,0,0,180,160,100,0,
0,3,-80,-179,0,2,10,0,0,0,160,180,0,-80,-179,0,0,100,0,0,0,160,180,0,-80,-50,0,0,46,0,0,180,160,100,0,
0,3,-80,-178,0,2,12,0,0,0,160,180,0,-80,-178,0,0,100,0,0,0,160,180,0,-80,-50,0,0,46,0,0,180,160,100,0,
0,3,-80,-178,0,2,14,0,0,0,160,180,0,-80,-178,0,0,100,0,0,0,160,180,0,-80,-50,0,0,46,0,0,180,160,100,0,
0,3,-80,-178,0,2,16,0,0,0,160,180,0,-80,-178,0,0,100,0,0,0,160,180,0,-80,-50,0,0,46,0,0,180,160,100,0,
0,2,-80,-180,0,0,100,0,160,0,160,180,0,-80,-50,0,0,100,0,160,180,160,100,0,
