0,4,4,-30,0,0,100,0,384,96,40,24,0,-26,-44,0,0,100,0,384,0,40,24,0,-64,-56,0,0,100,0,0,0,128,112,0,-66,33,0,0,100,0,256,112,128,32,0,
0,4,4,-30,0,0,100,0,384,120,40,24,0,-26,-44,0,0,100,0,384,24,40,24,0,-64,-56,0,0,100,0,0,0,128,112,0,-66,33,0,0,100,0,256,112,128,32,0,
0,4,4,-30,0,0,100,0,384,144,40,24,0,-26,-44,0,0,100,0,384,48,40,24,0,-64,-56,0,0,100,0,0,0,128,112,0,-66,33,0,0,100,0,256,112,128,32,0,
0,4,4,-30,0,0,100,0,384,168,40,24,0,-26,-44,0,0,100,0,384,72,40,24,0,-64,-56,0,0,100,0,0,0,128,112,0,-66,33,0,0,100,0,256,112,128,32,0,
0,4,4,-31,0,0,100,0,384,96,40,24,0,-26,-45,0,0,100,0,384,0,40,24,0,-64,-56,0,0,100,0,128,0,128,112,0,-66,33,0,0,100,0,256,112,128,32,0,
0,4,4,-31,0,0,100,0,384,120,40,24,0,-26,-45,0,0,100,0,384,24,40,24,0,-64,-56,0,0,100,0,128,0,128,112,0,-66,33,0,0,100,0,256,112,128,32,0,
0,4,4,-31,0,0,100,0,384,144,40,24,0,-26,-45,0,0,100,0,384,48,40,24,0,-64,-56,0,0,100,0,128,0,128,112,0,-66,33,0,0,100,0,256,112,128,32,0,
0,4,4,-31,0,0,100,0,384,168,40,24,0,-26,-45,0,0,100,0,384,72,40,24,0,-64,-56,0,0,100,0,128,0,128,112,0,-66,33,0,0,100,0,256,112,128,32,0,
0,4,4,-32,0,0,100,0,384,96,40,24,0,-26,-46,0,0,100,0,384,0,40,24,0,-64,-56,0,0,100,0,128,112,128,112,0,-66,33,0,0,100,0,256,112,128,32,0,
0,4,4,-32,0,0,100,0,384,120,40,24,0,-26,-46,0,0,100,0,384,24,40,24,0,-64,-56,0,0,100,0,128,112,128,112,0,-66,33,0,0,100,0,256,112,128,32,0,
0,4,4,-32,0,0,100,0,384,144,40,24,0,-26,-46,0,0,100,0,384,48,40,24,0,-64,-56,0,0,100,0,128,112,128,112,0,-66,33,0,0,100,0,256,112,128,32,0,
0,4,4,-32,0,0,100,0,384,168,40,24,0,-26,-46,0,0,100,0,384,72,40,24,0,-64,-56,0,0,100,0,128,112,128,112,0,-66,33,0,0,100,0,256,112,128,32,0,
0,4,4,-31,0,0,100,0,384,96,40,24,0,-26,-45,0,0,100,0,384,0,40,24,0,-64,-56,0,0,100,0,0,112,128,112,0,-66,33,0,0,100,0,256,112,128,32,0,
0,4,4,-31,0,0,100,0,384,120,40,24,0,-26,-45,0,0,100,0,384,24,40,24,0,-64,-56,0,0,100,0,0,112,128,112,0,-66,33,0,0,100,0,256,112,128,32,0,
0,4,4,-31,0,0,100,0,384,144,40,24,0,-26,-45,0,0,100,0,384,48,40,24,0,-64,-56,0,0,100,0,0,112,128,112,0,-66,33,0,0,100,0,256,112,128,32,0,
0,4,4,-31,0,0,100,0,384,168,40,24,0,-26,-45,0,0,100,0,384,72,40,24,0,-64,-56,0,0,100,0,0,112,128,112,0,-66,33,0,0,100,0,256,112,128,32,0,
0,2,-64,-56,0,0,100,0,256,0,128,112,0,-66,33,0,0,100,0,256,144,128,32,0,
