0,10,-20,-32,0,0,100,90,408,352,24,24,0,-24,-37,2,0,100,0,384,344,24,24,0,-27,-51,0,0,100,0,432,352,56,40,0,-13,-35,1,0,100,0,384,368,24,24,0,-98,-96,0,0,100,0,0,0,192,184,0,-39,-41,0,1,20,0,384,296,24,24,0,-38,-41,0,1,20,0,384,296,24,24,0,-54,-55,0,1,10,0,408,296,56,56,0,-55,-56,0,1,10,0,408,296,56,56,0,-98,-32,0,0,100,0,384,184,192,56,0,
0,10,-20,-32,0,0,100,90,408,352,24,24,0,-24,-37,2,0,100,0,384,344,24,24,0,-27,-51,0,0,100,0,432,352,56,40,0,-13,-35,1,0,100,0,384,368,24,24,0,-98,-96,0,0,100,0,0,0,192,184,0,-39,-41,0,1,30,0,384,296,24,24,0,-38,-41,0,1,30,0,384,296,24,24,0,-54,-55,0,1,20,0,408,296,56,56,0,-55,-56,0,1,20,0,408,296,56,56,0,-98,-32,0,0,100,0,384,184,192,56,0,
0,10,-22,-30,0,0,100,90,408,352,24,24,0,-26,-35,2,0,100,0,384,344,24,24,0,-29,-49,0,0,100,0,432,352,56,40,0,-15,-33,1,0,100,0,384,368,24,24,0,-98,-96,0,0,100,0,192,0,192,184,0,-41,-39,0,1,50,0,384,296,24,24,0,-40,-39,0,1,50,0,384,296,24,24,0,-56,-53,0,1,30,0,408,296,56,56,0,-57,-54,0,1,30,0,408,296,56,56,0,-98,-32,0,0,100,0,384,184,192,56,0,
0,10,-22,-30,0,0,100,90,408,352,24,24,0,-26,-35,2,0,100,0,384,344,24,24,0,-29,-49,0,0,100,0,432,352,56,40,0,-15,-33,1,0,100,0,384,368,24,24,0,-98,-96,0,0,100,0,192,0,192,184,0,-40,-39,0,1,70,0,384,296,24,24,0,-41,-39,0,1,70,0,384,296,24,24,0,-56,-53,0,1,50,0,408,296,56,56,0,-57,-54,0,1,50,0,408,296,56,56,0,-98,-32,0,0,100,0,384,184,192,56,0,
0,10,-24,-29,0,0,100,90,408,352,24,24,0,-28,-34,2,0,100,0,384,344,24,24,0,-31,-48,0,0,100,0,432,352,56,40,0,-17,-32,1,0,100,0,384,368,24,24,0,-98,-96,0,0,100,0,192,184,192,184,0,-42,-39,0,1,60,0,384,296,24,24,0,-41,-39,0,1,60,0,384,296,24,24,0,-57,-52,0,1,40,0,408,296,56,56,0,-58,-53,0,1,40,0,408,296,56,56,0,-98,-32,0,0,100,0,384,184,192,56,0,
0,10,-24,-29,0,0,100,90,408,352,24,24,0,-28,-34,2,0,100,0,384,344,24,24,0,-31,-48,0,0,100,0,432,352,56,40,0,-17,-32,1,0,100,0,384,368,24,24,0,-98,-96,0,0,100,0,192,184,192,184,0,-42,-39,0,1,50,0,384,296,24,24,0,-41,-39,0,1,50,0,384,296,24,24,0,-57,-52,0,1,30,0,408,296,56,56,0,-58,-53,0,1,30,0,408,296,56,56,0,-98,-32,0,0,100,0,384,184,192,56,0,
0,10,-22,-30,0,0,100,90,408,352,24,24,0,-26,-35,2,0,100,0,384,344,24,24,0,-29,-49,0,0,100,0,432,352,56,40,0,-15,-33,1,0,100,0,384,368,24,24,0,-98,-96,0,0,100,0,0,184,192,184,0,-42,-40,0,1,40,0,384,296,24,24,0,-41,-40,0,1,40,0,384,296,24,24,0,-56,-53,0,1,20,0,408,296,56,56,0,-57,-54,0,1,20,0,408,296,56,56,0,-98,-32,0,0,100,0,384,184,192,56,0,
0,10,-22,-30,0,0,100,90,408,352,24,24,0,-26,-35,2,0,100,0,384,344,24,24,0,-29,-49,0,0,100,0,432,352,56,40,0,-15,-33,1,0,100,0,384,368,24,24,0,-98,-96,0,0,100,0,0,184,192,184,0,-42,-40,0,1,20,0,384,296,24,24,0,-41,-40,0,1,20,0,384,296,24,24,0,-56,-53,0,1,10,0,408,296,56,56,0,-57,-54,0,1,10,0,408,296,56,56,0,-98,-32,0,0,100,0,384,184,192,56,0,
0,6,-20,-32,0,0,100,90,408,352,24,24,0,-24,-37,2,0,100,0,384,344,24,24,0,-27,-51,0,0,100,0,432,352,56,40,0,-13,-35,1,0,100,0,384,368,24,24,0,-98,-96,0,0,100,0,0,0,192,184,0,-98,-32,0,0,100,0,384,184,192,56,0,
0,6,-22,-30,0,0,100,90,408,352,24,24,0,-26,-35,2,0,100,0,384,344,24,24,0,-29,-49,0,0,100,0,432,352,56,40,0,-15,-33,1,0,100,0,384,368,24,24,0,-98,-96,0,0,100,0,192,0,192,184,0,-98,-32,0,0,100,0,384,184,192,56,0,
