0,7,-162,-120,0,1,35,0,0,540,240,100,0,-189,-164,0,1,10,0,260,400,280,160,0,-160,-140,0,1,50,0,0,400,260,140,0,-200,-180,0,0,100,0,0,0,300,200,0,-194,-180,0,1,100,0,600,0,300,200,0,-87,-266,0,1,100,0,0,740,192,296,0,-100,-40,0,0,65,0,0,640,220,100,0,
0,7,-161,-120,0,1,40,0,0,540,240,100,0,-189,-164,0,1,14,0,260,400,280,160,0,-159,-140,0,1,45,0,0,400,260,140,0,-200,-180,0,0,100,0,0,0,300,200,0,-194,-180,0,1,100,0,600,0,300,200,0,-87,-266,0,1,100,0,192,740,192,296,0,-100,-40,0,0,65,0,0,640,220,100,0,
0,7,-160,-120,0,1,45,0,0,540,240,100,0,-189,-163,0,1,18,0,260,400,280,160,0,-159,-139,0,1,40,0,0,400,260,140,0,-200,-180,0,0,100,0,0,0,300,200,0,-194,-180,0,1,100,0,600,0,300,200,0,-87,-266,0,1,100,0,384,740,192,296,0,-100,-40,0,0,65,0,0,640,220,100,0,
0,7,-159,-120,0,1,50,0,0,540,240,100,0,-189,-163,0,1,22,0,260,400,280,160,0,-160,-139,0,1,35,0,0,400,260,140,0,-200,-180,0,0,100,0,0,0,300,200,0,-194,-180,0,1,100,0,600,0,300,200,0,-87,-266,0,1,100,0,576,740,192,296,0,-100,-40,0,0,65,0,0,640,220,100,0,
0,7,-160,-119,0,1,55,0,0,540,240,100,0,-189,-162,0,1,26,0,260,400,280,160,0,-160,-140,0,1,30,0,0,400,260,140,0,-200,-180,0,0,100,0,300,0,300,200,0,-194,-180,0,1,100,0,900,0,300,200,0,-87,-266,0,1,100,0,0,740,192,296,0,-100,-40,0,0,65,0,0,640,220,100,0,
0,7,-161,-119,0,1,60,0,0,540,240,100,0,-189,-162,0,1,30,0,260,400,280,160,0,-160,-141,0,1,25,0,0,400,260,140,0,-200,-180,0,0,100,0,300,0,300,200,0,-194,-180,0,1,100,0,900,0,300,200,0,-87,-266,0,1,100,0,192,740,192,296,0,-100,-40,0,0,65,0,0,640,220,100,0,
0,7,-162,-119,0,1,55,0,0,540,240,100,0,-189,-161,0,1,34,0,260,400,280,160,0,-161,-141,0,1,20,0,0,400,260,140,0,-200,-180,0,0,100,0,300,0,300,200,0,-194,-180,0,1,100,0,900,0,300,200,0,-87,-266,0,1,100,0,384,740,192,296,0,-100,-40,0,0,65,0,0,640,220,100,0,
0,7,-163,-119,0,1,50,0,0,540,240,100,0,-189,-161,0,1,38,0,260,400,280,160,0,-161,-140,0,1,15,0,0,400,260,140,0,-200,-180,0,0,100,0,300,0,300,200,0,-194,-180,0,1,100,0,900,0,300,200,0,-87,-266,0,1,100,0,576,740,192,296,0,-100,-40,0,0,65,0,0,640,220,100,0,
0,7,-164,-118,0,1,45,0,0,540,240,100,0,-189,-160,0,1,42,0,260,400,280,160,0,-160,-140,0,1,10,0,0,400,260,140,0,-200,-180,0,0,100,0,0,200,300,200,0,-193,-179,0,1,100,0,601,201,300,200,0,-87,-266,0,1,100,0,0,740,192,296,0,-100,-40,0,0,65,0,0,640,220,100,0,
0,7,-162,-118,0,1,40,0,0,540,240,100,0,-189,-160,0,1,38,0,260,400,280,160,0,-159,-140,0,1,15,0,0,400,260,140,0,-200,-180,0,0,100,0,0,200,300,200,0,-193,-179,0,1,100,0,601,201,300,200,0,-87,-266,0,1,100,0,192,740,192,296,0,-100,-40,0,0,65,0,0,640,220,100,0,
0,7,-160,-118,0,1,35,0,0,540,240,100,0,-189,-161,0,1,34,0,260,400,280,160,0,-159,-139,0,1,20,0,0,400,260,140,0,-200,-180,0,0,100,0,0,200,300,200,0,-193,-179,0,1,100,0,601,201,300,200,0,-87,-266,0,1,100,0,384,740,192,296,0,-100,-40,0,0,65,0,0,640,220,100,0,
