0,23,-62,-200,0,0,100,0,736,768,80,80,0,-29,-218,0,0,100,0,640,272,64,64,0,-206,-264,0,0,100,0,0,496,368,272,0,-38,-268,0,0,100,0,752,288,48,48,0,-57,-259,0,0,100,0,704,288,48,48,0,-71,-243,0,0,100,0,752,288,48,48,0,-75,-222,0,0,100,0,752,288,48,48,0,-71,-200,0,0,100,0,704,288,48,48,0,-57,-183,0,0,100,0,752,288,48,48,0,-36,-174,0,0,100,0,704,288,48,48,0,-14,-175,0,0,100,0,752,288,48,48,0,5,-185,0,0,100,0,704,288,48,48,0,16,-202,0,0,100,0,704,288,48,48,0,20,-223,0,0,100,0,752,288,48,48,0,14,-243,0,0,100,0,752,288,48,48,0,1,-259,0,0,100,0,752,288,48,48,0,-18,-267,0,0,100,0,704,288,48,48,0,-115,-312,0,0,100,0,0,0,240,240,0,-51,-248,0,0,100,0,800,240,96,96,0,-83,-280,0,0,100,0,0,240,160,160,0,-51,-248,0,0,100,0,480,400,96,96,0,-83,-280,0,0,100,0,160,240,160,160,0,-51,-248,0,0,100,0,0,400,96,96,0,
0,23,-62,-200,0,0,100,0,816,768,80,80,0,-29,-219,0,0,100,0,640,272,64,64,0,-206,-264,0,0,100,0,736,496,368,272,0,-31,-270,0,0,100,0,752,288,48,48,0,-50,-264,0,0,100,0,704,288,48,48,0,-66,-251,0,0,100,0,752,288,48,48,0,-75,-232,0,0,100,0,752,288,48,48,0,-75,-211,0,0,100,0,704,288,48,48,0,-65,-191,0,0,100,0,752,288,48,48,0,-48,-178,0,0,100,0,704,288,48,48,0,-26,-174,0,0,100,0,752,288,48,48,0,-5,-180,0,0,100,0,704,288,48,48,0,11,-194,0,0,100,0,704,288,48,48,0,19,-214,0,0,100,0,752,288,48,48,0,18,-235,0,0,100,0,752,288,48,48,0,8,-253,0,0,100,0,752,288,48,48,0,-10,-265,0,0,100,0,704,288,48,48,0,-115,-313,0,0,100,0,240,0,240,240,0,-51,-249,0,0,100,0,896,240,96,96,0,-83,-281,0,0,100,0,0,240,160,160,0,-51,-249,0,0,100,0,576,400,96,96,0,-83,-281,0,0,100,0,160,240,160,160,0,-51,-249,0,0,100,0,96,400,96,96,0,
0,23,-62,-200,0,0,100,0,896,768,80,80,0,-29,-218,0,0,100,0,640,272,64,64,0,-206,-264,0,0,100,0,0,768,368,272,0,-23,-269,0,0,100,0,752,288,48,48,0,-43,-266,0,0,100,0,704,288,48,48,0,-61,-255,0,0,100,0,752,288,48,48,0,-73,-238,0,0,100,0,752,288,48,48,0,-76,-217,0,0,100,0,704,288,48,48,0,-69,-196,0,0,100,0,752,288,48,48,0,-55,-181,0,0,100,0,704,288,48,48,0,-34,-173,0,0,100,0,752,288,48,48,0,-13,-175,0,0,100,0,704,288,48,48,0,5,-186,0,0,100,0,704,288,48,48,0,16,-204,0,0,100,0,752,288,48,48,0,19,-225,0,0,100,0,752,288,48,48,0,12,-245,0,0,100,0,752,288,48,48,0,-3,-261,0,0,100,0,704,288,48,48,0,-115,-312,0,0,100,0,480,0,240,240,0,-51,-248,0,0,100,0,992,240,96,96,0,-83,-280,0,0,100,0,0,240,160,160,0,-51,-248,0,0,100,0,672,400,96,96,0,-83,-280,0,0,100,0,160,240,160,160,0,-51,-248,0,0,100,0,192,400,96,96,0,
0,23,-62,-200,0,0,100,0,976,768,80,80,0,-29,-217,0,0,100,0,640,272,64,64,0,-206,-264,0,0,100,0,368,768,368,272,0,-12,-264,0,0,100,0,752,288,48,48,0,-33,-267,0,0,100,0,704,288,48,48,0,-53,-260,0,0,100,0,752,288,48,48,0,-68,-246,0,0,100,0,752,288,48,48,0,-75,-226,0,0,100,0,704,288,48,48,0,-74,-205,0,0,100,0,752,288,48,48,0,-63,-187,0,0,100,0,704,288,48,48,0,-45,-175,0,0,100,0,752,288,48,48,0,-24,-172,0,0,100,0,704,288,48,48,0,-4,-178,0,0,100,0,704,288,48,48,0,11,-193,0,0,100,0,752,288,48,48,0,19,-212,0,0,100,0,752,288,48,48,0,18,-233,0,0,100,0,752,288,48,48,0,6,-252,0,0,100,0,704,288,48,48,0,-115,-311,0,0,100,0,720,0,240,240,0,-51,-247,0,0,100,0,1088,240,96,96,0,-83,-279,0,0,100,0,0,240,160,160,0,-51,-247,0,0,100,0,768,400,96,96,0,-83,-279,0,0,100,0,160,240,160,160,0,-51,-247,0,0,100,0,288,400,96,96,0,
0,23,-62,-200,0,0,100,0,736,768,80,80,0,-29,-218,0,0,100,0,640,272,64,64,0,-206,-264,0,0,100,0,0,496,368,272,0,-13,-265,0,0,100,0,752,288,48,48,0,-34,-268,0,0,100,0,704,288,48,48,0,-54,-261,0,0,100,0,752,288,48,48,0,-69,-246,0,0,100,0,752,288,48,48,0,-76,-226,0,0,100,0,704,288,48,48,0,-73,-205,0,0,100,0,752,288,48,48,0,-62,-187,0,0,100,0,704,288,48,48,0,-44,-175,0,0,100,0,752,288,48,48,0,-23,-173,0,0,100,0,704,288,48,48,0,-3,-180,0,0,100,0,704,288,48,48,0,12,-195,0,0,100,0,752,288,48,48,0,19,-214,0,0,100,0,752,288,48,48,0,18,-235,0,0,100,0,752,288,48,48,0,5,-254,0,0,100,0,704,288,48,48,0,-115,-312,0,0,100,0,0,0,240,240,0,-51,-248,0,0,100,0,800,240,96,96,0,-83,-280,0,0,100,0,0,240,160,160,0,-51,-248,0,0,100,0,480,400,96,96,0,-83,-280,0,0,100,0,160,240,160,160,0,-51,-248,0,0,100,0,0,400,96,96,0,
0,23,-62,-200,0,0,100,0,816,768,80,80,0,-29,-219,0,0,100,0,640,272,64,64,0,-206,-264,0,0,100,0,736,496,368,272,0,-4,-263,0,0,100,0,752,288,48,48,0,-25,-269,0,0,100,0,704,288,48,48,0,-45,-266,0,0,100,0,752,288,48,48,0,-63,-256,0,0,100,0,752,288,48,48,0,-74,-238,0,0,100,0,704,288,48,48,0,-76,-217,0,0,100,0,752,288,48,48,0,-69,-197,0,0,100,0,704,288,48,48,0,-54,-181,0,0,100,0,752,288,48,48,0,-34,-174,0,0,100,0,704,288,48,48,0,-13,-176,0,0,100,0,704,288,48,48,0,5,-187,0,0,100,0,752,288,48,48,0,16,-205,0,0,100,0,752,288,48,48,0,19,-227,0,0,100,0,752,288,48,48,0,11,-248,0,0,100,0,704,288,48,48,0,-115,-313,0,0,100,0,240,0,240,240,0,-51,-249,0,0,100,0,896,240,96,96,0,-83,-281,0,0,100,0,0,240,160,160,0,-51,-249,0,0,100,0,576,400,96,96,0,-83,-281,0,0,100,0,160,240,160,160,0,-51,-249,0,0,100,0,96,400,96,96,0,
0,23,-62,-200,0,0,100,0,896,768,80,80,0,-29,-218,0,0,100,0,640,272,64,64,0,-206,-264,0,0,100,0,0,768,368,272,0,4,-256,0,0,100,0,752,288,48,48,0,-15,-266,0,0,100,0,704,288,48,48,0,-36,-267,0,0,100,0,752,288,48,48,0,-56,-261,0,0,100,0,752,288,48,48,0,-69,-246,0,0,100,0,704,288,48,48,0,-76,-227,0,0,100,0,752,288,48,48,0,-74,-206,0,0,100,0,704,288,48,48,0,-63,-187,0,0,100,0,752,288,48,48,0,-45,-176,0,0,100,0,704,288,48,48,0,-24,-173,0,0,100,0,704,288,48,48,0,-4,-179,0,0,100,0,752,288,48,48,0,12,-194,0,0,100,0,752,288,48,48,0,19,-215,0,0,100,0,752,288,48,48,0,16,-237,0,0,100,0,704,288,48,48,0,-115,-312,0,0,100,0,480,0,240,240,0,-51,-248,0,0,100,0,992,240,96,96,0,-83,-280,0,0,100,0,0,240,160,160,0,-51,-248,0,0,100,0,672,400,96,96,0,-83,-280,0,0,100,0,160,240,160,160,0,-51,-248,0,0,100,0,192,400,96,96,0,
0,23,-62,-200,0,0,100,0,976,768,80,80,0,-29,-217,0,0,100,0,640,272,64,64,0,-206,-264,0,0,100,0,368,768,368,272,0,10,-248,0,0,100,0,752,288,48,48,0,-7,-262,0,0,100,0,704,288,48,48,0,-28,-267,0,0,100,0,752,288,48,48,0,-48,-263,0,0,100,0,752,288,48,48,0,-65,-251,0,0,100,0,704,288,48,48,0,-75,-233,0,0,100,0,752,288,48,48,0,-75,-212,0,0,100,0,704,288,48,48,0,-68,-192,0,0,100,0,752,288,48,48,0,-52,-178,0,0,100,0,704,288,48,48,0,-31,-172,0,0,100,0,704,288,48,48,0,-10,-176,0,0,100,0,752,288,48,48,0,7,-187,0,0,100,0,752,288,48,48,0,17,-206,0,0,100,0,752,288,48,48,0,18,-228,0,0,100,0,704,288,48,48,0,-115,-311,0,0,100,0,720,0,240,240,0,-51,-247,0,0,100,0,1088,240,96,96,0,-83,-279,0,0,100,0,0,240,160,160,0,-51,-247,0,0,100,0,768,400,96,96,0,-83,-279,0,0,100,0,160,240,160,160,0,-51,-247,0,0,100,0,288,400,96,96,0,
0,23,-62,-200,0,0,100,0,736,768,80,80,0,-29,-218,0,0,100,0,640,272,64,64,0,-206,-264,0,0,100,0,0,496,368,272,0,9,-250,0,0,100,0,752,288,48,48,0,-8,-263,0,0,100,0,704,288,48,48,0,-29,-268,0,0,100,0,752,288,48,48,0,-49,-264,0,0,100,0,752,288,48,48,0,-65,-251,0,0,100,0,704,288,48,48,0,-75,-233,0,0,100,0,752,288,48,48,0,-75,-212,0,0,100,0,704,288,48,48,0,-67,-192,0,0,100,0,752,288,48,48,0,-51,-179,0,0,100,0,704,288,48,48,0,-30,-173,0,0,100,0,704,288,48,48,0,-9,-177,0,0,100,0,752,288,48,48,0,8,-189,0,0,100,0,752,288,48,48,0,17,-208,0,0,100,0,752,288,48,48,0,18,-230,0,0,100,0,704,288,48,48,0,-115,-312,0,0,100,0,0,0,240,240,0,-51,-248,0,0,100,0,800,240,96,96,0,-83,-280,0,0,100,0,0,240,160,160,0,-51,-248,0,0,100,0,480,400,96,96,0,-83,-280,0,0,100,0,160,240,160,160,0,-51,-248,0,0,100,0,0,400,96,96,0,
0,23,-62,-200,0,0,100,0,816,768,80,80,0,-29,-219,0,0,100,0,640,272,64,64,0,-206,-264,0,0,100,0,736,496,368,272,0,13,-245,0,0,100,0,752,288,48,48,0,-2,-261,0,0,100,0,704,288,48,48,0,-21,-269,0,0,100,0,752,288,48,48,0,-42,-268,0,0,100,0,752,288,48,48,0,-60,-258,0,0,100,0,704,288,48,48,0,-73,-241,0,0,100,0,752,288,48,48,0,-76,-220,0,0,100,0,704,288,48,48,0,-70,-198,0,0,100,0,752,288,48,48,0,-55,-182,0,0,100,0,704,288,48,48,0,-35,-175,0,0,100,0,704,288,48,48,0,-13,-176,0,0,100,0,752,288,48,48,0,5,-187,0,0,100,0,752,288,48,48,0,16,-204,0,0,100,0,752,288,48,48,0,19,-225,0,0,100,0,704,288,48,48,0,-115,-313,0,0,100,0,240,0,240,240,0,-51,-249,0,0,100,0,896,240,96,96,0,-83,-281,0,0,100,0,0,240,160,160,0,-51,-249,0,0,100,0,576,400,96,96,0,-83,-281,0,0,100,0,160,240,160,160,0,-51,-249,0,0,100,0,96,400,96,96,0,
