0,12,32,-73,0,1,20,0,576,288,24,24,0,33,-73,0,1,20,0,576,288,24,24,0,16,-86,0,1,10,0,600,288,56,56,0,8,-85,0,1,10,0,600,288,56,56,0,16,-85,0,1,10,0,600,288,56,56,0,-16,-80,2,0,100,0,576,368,24,16,0,-26,-82,0,0,100,0,576,368,24,16,0,-9,-80,0,0,100,0,576,344,24,24,0,-24,-108,0,0,100,0,600,344,56,40,0,-8,-85,3,0,100,90,576,368,24,16,0,-28,-93,3,0,100,0,576,344,24,24,0,-134,-206,0,0,100,0,0,0,288,288,0,
0,12,32,-73,0,1,50,0,576,288,24,24,0,33,-73,0,1,50,0,576,288,24,24,0,16,-86,0,1,10,0,600,288,56,56,0,8,-85,0,1,10,0,600,288,56,56,0,16,-85,0,1,10,0,600,288,56,56,0,-16,-80,2,0,100,0,576,368,24,16,0,-26,-82,0,0,100,0,576,368,24,16,0,-9,-80,0,0,100,0,576,344,24,24,0,-24,-108,0,0,100,0,600,344,56,40,0,-8,-85,3,0,100,90,576,368,24,16,0,-28,-93,3,0,100,0,576,344,24,24,0,-134,-206,0,0,100,0,0,0,288,288,0,
0,12,33,-72,0,1,60,0,576,288,24,24,0,34,-72,0,1,60,0,576,288,24,24,0,17,-85,0,1,20,0,600,288,56,56,0,9,-84,0,1,10,0,600,288,56,56,0,17,-84,0,1,20,0,600,288,56,56,0,-15,-80,2,0,100,0,576,368,24,16,0,-25,-82,0,0,100,0,576,368,24,16,0,-8,-80,0,0,100,0,576,344,24,24,0,-23,-108,0,0,100,0,600,344,56,40,0,-7,-85,3,0,100,90,576,368,24,16,0,-27,-93,3,0,100,0,576,344,24,24,0,-134,-206,0,0,100,0,288,0,288,288,0,
0,12,33,-72,0,1,70,0,576,288,24,24,0,34,-72,0,1,70,0,576,288,24,24,0,17,-85,0,1,30,0,600,288,56,56,0,9,-84,0,1,20,0,600,288,56,56,0,17,-84,0,1,30,0,600,288,56,56,0,-15,-80,2,0,100,0,576,368,24,16,0,-25,-82,0,0,100,0,576,368,24,16,0,-8,-80,0,0,100,0,576,344,24,24,0,-23,-108,0,0,100,0,600,344,56,40,0,-7,-85,3,0,100,90,576,368,24,16,0,-27,-93,3,0,100,0,576,344,24,24,0,-134,-206,0,0,100,0,288,0,288,288,0,
0,12,34,-71,0,1,100,0,576,288,24,24,0,35,-71,0,1,100,0,576,288,24,24,0,18,-84,0,1,40,0,600,288,56,56,0,10,-83,0,1,20,0,600,288,56,56,0,18,-83,0,1,40,0,600,288,56,56,0,-15,-80,2,0,100,0,576,368,24,16,0,-24,-82,0,0,100,0,576,368,24,16,0,-8,-80,0,0,100,0,576,344,24,24,0,-22,-108,0,0,100,0,600,344,56,40,0,-6,-85,3,0,100,90,576,368,24,16,0,-26,-93,3,0,100,0,576,344,24,24,0,-134,-206,0,0,100,0,576,0,288,288,0,
0,12,34,-71,0,1,70,0,576,288,24,24,0,35,-71,0,1,70,0,576,288,24,24,0,18,-84,0,1,30,0,600,288,56,56,0,10,-83,0,1,20,0,600,288,56,56,0,18,-83,0,1,30,0,600,288,56,56,0,-15,-80,2,0,100,0,576,368,24,16,0,-24,-82,0,0,100,0,576,368,24,16,0,-8,-80,0,0,100,0,576,344,24,24,0,-22,-108,0,0,100,0,600,344,56,40,0,-6,-85,3,0,100,90,576,368,24,16,0,-26,-93,3,0,100,0,576,344,24,24,0,-134,-206,0,0,100,0,576,0,288,288,0,
0,12,33,-72,0,1,50,0,576,288,24,24,0,34,-72,0,1,50,0,576,288,24,24,0,17,-85,0,1,20,0,600,288,56,56,0,9,-84,0,1,20,0,600,288,56,56,0,17,-84,0,1,20,0,600,288,56,56,0,-16,-80,2,0,100,0,576,368,24,16,0,-25,-82,0,0,100,0,576,368,24,16,0,-9,-80,0,0,100,0,576,344,24,24,0,-23,-108,0,0,100,0,600,344,56,40,0,-7,-85,3,0,100,90,576,368,24,16,0,-27,-93,3,0,100,0,576,344,24,24,0,-134,-206,0,0,100,0,0,288,288,288,0,
0,12,33,-72,0,1,20,0,576,288,24,24,0,34,-72,0,1,20,0,576,288,24,24,0,17,-85,0,1,10,0,600,288,56,56,0,9,-84,0,1,10,0,600,288,56,56,0,17,-84,0,1,10,0,600,288,56,56,0,-16,-80,2,0,100,0,576,368,24,16,0,-25,-82,0,0,100,0,576,368,24,16,0,-9,-80,0,0,100,0,576,344,24,24,0,-23,-108,0,0,100,0,600,344,56,40,0,-7,-85,3,0,100,90,576,368,24,16,0,-27,-93,3,0,100,0,576,344,24,24,0,-134,-206,0,0,100,0,0,288,288,288,0,
0,7,-16,-80,2,0,100,0,576,368,24,16,0,-26,-82,0,0,100,0,576,368,24,16,0,-9,-80,0,0,100,0,576,344,24,24,0,-24,-108,0,0,100,0,600,344,56,40,0,-8,-85,3,0,100,90,576,368,24,16,0,-28,-93,3,0,100,0,576,344,24,24,0,-134,-206,0,0,100,0,0,0,288,288,0,
0,7,-15,-80,2,0,100,0,576,368,24,16,0,-25,-82,0,0,100,0,576,368,24,16,0,-8,-80,0,0,100,0,576,344,24,24,0,-23,-108,0,0,100,0,600,344,56,40,0,-7,-85,3,0,100,90,576,368,24,16,0,-27,-93,3,0,100,0,576,344,24,24,0,-134,-206,0,0,100,0,288,0,288,288,0,
0,7,-15,-80,2,0,100,0,576,368,24,16,0,-24,-82,0,0,100,0,576,368,24,16,0,-8,-80,0,0,100,0,576,344,24,24,0,-22,-108,0,0,100,0,600,344,56,40,0,-6,-85,3,0,100,90,576,368,24,16,0,-26,-93,3,0,100,0,576,344,24,24,0,-134,-206,0,0,100,0,576,0,288,288,0,
0,7,-16,-80,2,0,100,0,576,368,24,16,0,-25,-82,0,0,100,0,576,368,24,16,0,-9,-80,0,0,100,0,576,344,24,24,0,-23,-108,0,0,100,0,600,344,56,40,0,-7,-85,3,0,100,90,576,368,24,16,0,-27,-93,3,0,100,0,576,344,24,24,0,-134,-206,0,0,100,0,0,288,288,288,0,
