0,17,21,-80,0,1,20,0,640,304,24,24,0,20,-81,0,1,20,0,640,304,24,24,0,9,-95,0,1,10,0,664,304,56,56,0,6,-95,0,1,10,0,664,304,56,56,0,85,-192,0,0,100,0,664,360,24,24,0,75,-199,0,0,100,0,640,376,24,24,0,82,-218,0,0,100,0,688,360,56,40,0,80,-204,0,0,100,0,640,328,24,24,0,96,-196,0,0,100,270,640,352,24,24,0,86,-8,0,0,100,0,640,376,24,24,0,84,-3,0,0,100,0,640,328,24,24,0,102,-15,0,0,100,0,640,336,24,16,0,115,-22,1,0,100,0,640,352,24,24,0,123,-21,0,0,100,0,664,384,24,16,0,84,-46,1,0,100,0,688,360,56,40,0,104,-26,0,0,100,0,640,376,24,24,0,-136,-222,0,0,100,0,0,0,320,304,0,
0,17,21,-80,0,1,30,0,640,304,24,24,0,20,-81,0,1,30,0,640,304,24,24,0,9,-95,0,1,20,0,664,304,56,56,0,6,-95,0,1,20,0,664,304,56,56,0,85,-192,0,0,100,0,664,360,24,24,0,75,-199,0,0,100,0,640,376,24,24,0,82,-218,0,0,100,0,688,360,56,40,0,80,-204,0,0,100,0,640,328,24,24,0,96,-196,0,0,100,270,640,352,24,24,0,86,-8,0,0,100,0,640,376,24,24,0,84,-3,0,0,100,0,640,328,24,24,0,102,-15,0,0,100,0,640,336,24,16,0,115,-22,1,0,100,0,640,352,24,24,0,123,-21,0,0,100,0,664,384,24,16,0,84,-46,1,0,100,0,688,360,56,40,0,104,-26,0,0,100,0,640,376,24,24,0,-136,-222,0,0,100,0,0,0,320,304,0,
0,17,20,-82,0,1,50,0,640,304,24,24,0,19,-83,0,1,50,0,640,304,24,24,0,8,-97,0,1,30,0,664,304,56,56,0,5,-97,0,1,30,0,664,304,56,56,0,83,-195,0,0,100,0,664,360,24,24,0,73,-202,0,0,100,0,640,376,24,24,0,80,-221,0,0,100,0,688,360,56,40,0,78,-207,0,0,100,0,640,328,24,24,0,94,-199,0,0,100,270,640,352,24,24,0,87,-12,0,0,100,0,640,376,24,24,0,85,-7,0,0,100,0,640,328,24,24,0,103,-19,0,0,100,0,640,336,24,16,0,116,-26,1,0,100,0,640,352,24,24,0,124,-25,0,0,100,0,664,384,24,16,0,85,-50,1,0,100,0,688,360,56,40,0,105,-30,0,0,100,0,640,376,24,24,0,-136,-222,0,0,100,0,320,0,320,304,0,
0,17,20,-82,0,1,70,0,640,304,24,24,0,19,-83,0,1,70,0,640,304,24,24,0,8,-97,0,1,50,0,664,304,56,56,0,5,-97,0,1,50,0,664,304,56,56,0,83,-195,0,0,100,0,664,360,24,24,0,73,-202,0,0,100,0,640,376,24,24,0,80,-221,0,0,100,0,688,360,56,40,0,78,-207,0,0,100,0,640,328,24,24,0,94,-199,0,0,100,270,640,352,24,24,0,87,-12,0,0,100,0,640,376,24,24,0,85,-7,0,0,100,0,640,328,24,24,0,103,-19,0,0,100,0,640,336,24,16,0,116,-26,1,0,100,0,640,352,24,24,0,124,-25,0,0,100,0,664,384,24,16,0,85,-50,1,0,100,0,688,360,56,40,0,105,-30,0,0,100,0,640,376,24,24,0,-136,-222,0,0,100,0,320,0,320,304,0,
0,17,19,-86,0,1,60,0,640,304,24,24,0,18,-87,0,1,60,0,640,304,24,24,0,7,-101,0,1,40,0,664,304,56,56,0,4,-101,0,1,40,0,664,304,56,56,0,85,-192,0,0,100,0,664,360,24,24,0,75,-199,0,0,100,0,640,376,24,24,0,82,-218,0,0,100,0,688,360,56,40,0,80,-204,0,0,100,0,640,328,24,24,0,96,-196,0,0,100,270,640,352,24,24,0,88,-16,0,0,100,0,640,376,24,24,0,86,-11,0,0,100,0,640,328,24,24,0,104,-23,0,0,100,0,640,336,24,16,0,117,-30,1,0,100,0,640,352,24,24,0,125,-29,0,0,100,0,664,384,24,16,0,86,-54,1,0,100,0,688,360,56,40,0,106,-34,0,0,100,0,640,376,24,24,0,-136,-222,0,0,100,0,640,0,320,304,0,
0,17,19,-86,0,1,50,0,640,304,24,24,0,18,-87,0,1,50,0,640,304,24,24,0,7,-101,0,1,30,0,664,304,56,56,0,4,-101,0,1,30,0,664,304,56,56,0,85,-192,0,0,100,0,664,360,24,24,0,75,-199,0,0,100,0,640,376,24,24,0,82,-218,0,0,100,0,688,360,56,40,0,80,-204,0,0,100,0,640,328,24,24,0,96,-196,0,0,100,270,640,352,24,24,0,88,-16,0,0,100,0,640,376,24,24,0,86,-11,0,0,100,0,640,328,24,24,0,104,-23,0,0,100,0,640,336,24,16,0,117,-30,1,0,100,0,640,352,24,24,0,125,-29,0,0,100,0,664,384,24,16,0,86,-54,1,0,100,0,688,360,56,40,0,106,-34,0,0,100,0,640,376,24,24,0,-136,-222,0,0,100,0,640,0,320,304,0,
0,17,20,-83,0,1,40,0,640,304,24,24,0,19,-84,0,1,40,0,640,304,24,24,0,8,-98,0,1,20,0,664,304,56,56,0,5,-98,0,1,20,0,664,304,56,56,0,87,-189,0,0,100,0,664,360,24,24,0,77,-196,0,0,100,0,640,376,24,24,0,84,-215,0,0,100,0,688,360,56,40,0,82,-201,0,0,100,0,640,328,24,24,0,98,-193,0,0,100,270,640,352,24,24,0,87,-12,0,0,100,0,640,376,24,24,0,85,-7,0,0,100,0,640,328,24,24,0,103,-19,0,0,100,0,640,336,24,16,0,116,-26,1,0,100,0,640,352,24,24,0,124,-25,0,0,100,0,664,384,24,16,0,85,-50,1,0,100,0,688,360,56,40,0,105,-30,0,0,100,0,640,376,24,24,0,-136,-222,0,0,100,0,0,304,320,304,0,
0,17,20,-83,0,1,20,0,640,304,24,24,0,19,-84,0,1,20,0,640,304,24,24,0,8,-98,0,1,10,0,664,304,56,56,0,5,-98,0,1,10,0,664,304,56,56,0,87,-189,0,0,100,0,664,360,24,24,0,77,-196,0,0,100,0,640,376,24,24,0,84,-215,0,0,100,0,688,360,56,40,0,82,-201,0,0,100,0,640,328,24,24,0,98,-193,0,0,100,270,640,352,24,24,0,87,-12,0,0,100,0,640,376,24,24,0,85,-7,0,0,100,0,640,328,24,24,0,103,-19,0,0,100,0,640,336,24,16,0,116,-26,1,0,100,0,640,352,24,24,0,124,-25,0,0,100,0,664,384,24,16,0,85,-50,1,0,100,0,688,360,56,40,0,105,-30,0,0,100,0,640,376,24,24,0,-136,-222,0,0,100,0,0,304,320,304,0,
0,13,85,-192,0,0,100,0,664,360,24,24,0,75,-199,0,0,100,0,640,376,24,24,0,82,-218,0,0,100,0,688,360,56,40,0,80,-204,0,0,100,0,640,328,24,24,0,96,-196,0,0,100,270,640,352,24,24,0,86,-8,0,0,100,0,640,376,24,24,0,84,-3,0,0,100,0,640,328,24,24,0,102,-15,0,0,100,0,640,336,24,16,0,115,-22,1,0,100,0,640,352,24,24,0,123,-21,0,0,100,0,664,384,24,16,0,84,-46,1,0,100,0,688,360,56,40,0,104,-26,0,0,100,0,640,376,24,24,0,-136,-222,0,0,100,0,0,0,320,304,0,
0,13,83,-195,0,0,100,0,664,360,24,24,0,73,-202,0,0,100,0,640,376,24,24,0,80,-221,0,0,100,0,688,360,56,40,0,78,-207,0,0,100,0,640,328,24,24,0,94,-199,0,0,100,270,640,352,24,24,0,87,-12,0,0,100,0,640,376,24,24,0,85,-7,0,0,100,0,640,328,24,24,0,103,-19,0,0,100,0,640,336,24,16,0,116,-26,1,0,100,0,640,352,24,24,0,124,-25,0,0,100,0,664,384,24,16,0,85,-50,1,0,100,0,688,360,56,40,0,105,-30,0,0,100,0,640,376,24,24,0,-136,-222,0,0,100,0,320,0,320,304,0,
0,13,85,-192,0,0,100,0,664,360,24,24,0,75,-199,0,0,100,0,640,376,24,24,0,82,-218,0,0,100,0,688,360,56,40,0,80,-204,0,0,100,0,640,328,24,24,0,96,-196,0,0,100,270,640,352,24,24,0,88,-16,0,0,100,0,640,376,24,24,0,86,-11,0,0,100,0,640,328,24,24,0,104,-23,0,0,100,0,640,336,24,16,0,117,-30,1,0,100,0,640,352,24,24,0,125,-29,0,0,100,0,664,384,24,16,0,86,-54,1,0,100,0,688,360,56,40,0,106,-34,0,0,100,0,640,376,24,24,0,-136,-222,0,0,100,0,640,0,320,304,0,
0,13,87,-189,0,0,100,0,664,360,24,24,0,77,-196,0,0,100,0,640,376,24,24,0,84,-215,0,0,100,0,688,360,56,40,0,82,-201,0,0,100,0,640,328,24,24,0,98,-193,0,0,100,270,640,352,24,24,0,87,-12,0,0,100,0,640,376,24,24,0,85,-7,0,0,100,0,640,328,24,24,0,103,-19,0,0,100,0,640,336,24,16,0,116,-26,1,0,100,0,640,352,24,24,0,124,-25,0,0,100,0,664,384,24,16,0,85,-50,1,0,100,0,688,360,56,40,0,105,-30,0,0,100,0,640,376,24,24,0,-136,-222,0,0,100,0,0,304,320,304,0,
0,17,21,-80,0,1,20,0,720,304,24,24,0,20,-81,0,1,20,0,720,304,24,24,0,9,-95,0,1,10,0,744,304,56,56,0,6,-95,0,1,10,0,744,304,56,56,0,85,-192,0,0,100,0,744,360,24,24,0,75,-199,0,0,100,0,800,336,24,24,0,82,-218,0,0,100,0,768,360,56,40,0,80,-204,0,0,100,0,720,328,24,24,0,96,-196,0,0,100,270,800,312,24,24,0,86,-8,0,0,100,0,800,336,24,24,0,84,-3,0,0,100,0,720,328,24,24,0,102,-15,0,0,100,0,720,336,24,16,0,115,-22,1,0,100,0,800,312,24,24,0,123,-21,0,0,100,0,744,384,24,16,0,84,-46,1,0,100,0,768,360,56,40,0,104,-26,0,0,100,0,800,336,24,24,0,-136,-222,0,0,100,0,320,304,320,304,0,
