0,0,0,45,
1,0,0,45,
2,0,0,45,
3,0,0,45,
4,0,0,45,
5,0,0,45,
6,0,0,45,
7,0,0,45,
8,0,0,45,
9,0,0,45,
10,0,0,45,
11,0,0,45,
12,0,0,45,
13,0,0,45,
14,0,0,45,
15,0,0,45,
16,0,0,45,
17,0,0,45,
18,0,0,45,
19,0,0,45,
20,0,0,45,
21,0,0,45,
22,0,0,45,
23,0,0,45,
24,0,0,45,
25,0,0,45,
26,0,0,45,
27,0,0,45,
28,0,0,45,
29,0,0,45,
30,0,0,45,
31,0,0,45,
32,0,0,45,
33,0,0,45,
34,0,0,45,
35,0,0,45,
36,0,0,45,
37,0,0,45,
38,0,0,45,
39,0,0,45,
40,0,0,45,
41,0,0,45,
42,0,0,45,
43,0,0,45,
44,0,0,45,
45,0,0,45,
46,0,0,45,
47,0,0,45,
