0,7,13,-84,0,0,100,0,496,352,32,32,0,24,-103,1,0,100,-90,528,440,56,40,0,-124,-208,0,0,100,0,0,0,240,240,0,-8,-60,0,1,20,0,480,384,24,24,0,-9,-60,0,1,20,0,480,384,24,24,0,-23,-73,0,1,10,0,504,384,56,56,0,-24,-74,0,1,10,0,504,384,56,56,0,
0,7,13,-84,0,0,100,0,496,352,32,32,0,24,-103,1,0,100,-90,528,440,56,40,0,-124,-208,0,0,100,0,0,0,240,240,0,-8,-60,0,1,30,0,480,384,24,24,0,-9,-60,0,1,30,0,480,384,24,24,0,-23,-73,0,1,20,0,504,384,56,56,0,-24,-74,0,1,20,0,504,384,56,56,0,
0,7,13,-82,0,0,100,0,496,352,32,32,0,24,-101,1,0,100,-90,528,440,56,40,0,-124,-208,0,0,100,0,240,0,240,240,0,-8,-59,0,1,50,0,480,384,24,24,0,-9,-59,0,1,50,0,480,384,24,24,0,-23,-72,0,1,30,0,504,384,56,56,0,-24,-73,0,1,30,0,504,384,56,56,0,
0,7,13,-82,0,0,100,0,496,352,32,32,0,24,-101,1,0,100,-90,528,440,56,40,0,-124,-208,0,0,100,0,240,0,240,240,0,-8,-59,0,1,70,0,480,384,24,24,0,-9,-59,0,1,70,0,480,384,24,24,0,-23,-72,0,1,50,0,504,384,56,56,0,-24,-73,0,1,50,0,504,384,56,56,0,
0,7,13,-80,0,0,100,0,496,352,32,32,0,24,-99,1,0,100,-90,528,440,56,40,0,-124,-208,0,0,100,0,480,0,240,240,0,-8,-58,0,1,60,0,480,384,24,24,0,-9,-58,0,1,60,0,480,384,24,24,0,-23,-71,0,1,40,0,504,384,56,56,0,-24,-72,0,1,40,0,504,384,56,56,0,
0,7,13,-80,0,0,100,0,496,352,32,32,0,24,-99,1,0,100,-90,528,440,56,40,0,-124,-208,0,0,100,0,480,0,240,240,0,-8,-58,0,1,50,0,480,384,24,24,0,-9,-58,0,1,50,0,480,384,24,24,0,-23,-71,0,1,30,0,504,384,56,56,0,-24,-72,0,1,30,0,504,384,56,56,0,
0,7,13,-82,0,0,100,0,496,352,32,32,0,24,-101,1,0,100,-90,528,440,56,40,0,-124,-208,0,0,100,0,0,240,240,240,0,-8,-59,0,1,40,0,480,384,24,24,0,-9,-59,0,1,40,0,480,384,24,24,0,-23,-72,0,1,20,0,504,384,56,56,0,-24,-73,0,1,20,0,504,384,56,56,0,
0,7,13,-82,0,0,100,0,496,352,32,32,0,24,-101,1,0,100,-90,528,440,56,40,0,-124,-208,0,0,100,0,0,240,240,240,0,-8,-59,0,1,20,0,480,384,24,24,0,-9,-59,0,1,20,0,480,384,24,24,0,-23,-72,0,1,10,0,504,384,56,56,0,-24,-73,0,1,10,0,504,384,56,56,0,
0,3,13,-84,0,0,100,0,496,352,32,32,0,24,-103,1,0,100,-90,528,440,56,40,0,-124,-208,0,0,100,0,0,0,240,240,0,
0,3,13,-82,0,0,100,0,496,352,32,32,0,24,-101,1,0,100,-90,528,440,56,40,0,-124,-208,0,0,100,0,240,0,240,240,0,
0,3,13,-80,0,0,100,0,496,352,32,32,0,24,-99,1,0,100,-90,528,440,56,40,0,-124,-208,0,0,100,0,480,0,240,240,0,
0,3,13,-82,0,0,100,0,496,352,32,32,0,24,-101,1,0,100,-90,528,440,56,40,0,-124,-208,0,0,100,0,0,240,240,240,0,
0,7,13,-84,0,0,100,0,528,352,32,32,0,24,-103,1,0,100,-90,608,440,56,40,0,-124,-208,0,0,100,0,240,240,240,240,0,-8,-60,0,1,20,0,560,384,24,24,0,-9,-60,0,1,20,0,560,384,24,24,0,-23,-73,0,1,10,0,584,384,56,56,0,-24,-74,0,1,10,0,584,384,56,56,0,
