0,2,-20,-110,0,1,80,0,200,140,60,40,0,-50,-120,0,0,100,0,0,0,100,140,0,
0,2,-20,-109,0,1,70,0,200,140,60,40,0,-50,-120,0,0,100,0,100,0,100,140,0,
0,2,-20,-108,0,1,60,0,200,140,60,40,0,-50,-120,0,0,100,0,200,0,100,140,0,
0,2,-20,-107,0,1,50,0,200,140,60,40,0,-50,-120,0,0,100,0,0,140,100,140,0,
0,2,-20,-108,0,1,40,0,200,140,60,40,0,-50,-120,0,0,100,0,200,0,100,140,0,
0,2,-20,-109,0,1,30,0,200,140,60,40,0,-50,-120,0,0,100,0,100,0,100,140,0,
0,2,-20,-110,0,1,20,0,200,140,60,40,0,-50,-120,0,0,100,0,0,0,100,140,0,
0,2,-20,-109,0,1,30,0,200,140,60,40,0,-50,-120,0,0,100,0,100,0,100,140,0,
0,2,-20,-108,0,1,40,0,200,140,60,40,0,-50,-120,0,0,100,0,200,0,100,140,0,
0,2,-20,-107,0,1,50,0,200,140,60,40,0,-50,-120,0,0,100,0,0,140,100,140,0,
0,2,-20,-108,0,1,60,0,200,140,60,40,0,-50,-120,0,0,100,0,200,0,100,140,0,
0,2,-20,-109,0,1,70,0,200,140,60,40,0,-50,-120,0,0,100,0,100,0,100,140,0,
0,1,-50,-120,0,0,100,0,100,140,100,140,0,
