71,0,0,3,
72,0,0,3,
73,0,0,3,
74,0,0,3,
75,0,0,3,
76,0,0,3,
77,0,0,3,
78,0,0,3,
79,0,0,3,
80,0,0,4,
81,0,0,5,
82,0,0,4,
83,0,0,4,
84,0,0,4,
85,0,0,4,
86,0,0,4,
87,0,0,4,
88,0,0,4,
89,0,0,4,
90,0,0,4,
87,0,0,4,
88,0,0,4,
89,0,0,4,
90,0,0,4,
87,0,0,4,
88,0,0,4,
89,0,0,4,
90,0,0,4,
87,0,0,4,
88,0,0,4,
89,0,0,4,
90,0,0,4,
87,0,0,4,
88,0,0,4,
89,0,0,4,
90,0,0,4,
87,0,0,4,
88,0,0,4,
89,0,0,4,
90,0,0,4,
87,0,0,4,
88,0,0,4,
89,0,0,4,
90,0,0,4,
87,0,0,4,
88,0,0,4,
89,0,0,4,
90,0,0,4,
91,0,0,4,
92,0,0,4,
93,0,0,4,
94,0,0,4,
95,0,0,6,
96,0,0,6,
97,0,0,6,
98,0,0,6,
103,0,0,3,
104,0,0,4,
105,0,0,4,
106,0,0,5,
99,0,0,12,
100,0,0,12,
101,0,0,12,
102,0,0,12,
