0,2,-16,-160,0,1,100,0,256,208,48,32,0,-64,-176,0,0,100,0,0,0,128,208,0,
0,2,-16,-160,0,1,90,0,256,208,48,32,0,-64,-176,0,0,100,0,0,0,128,208,0,
0,2,-16,-160,0,1,80,0,256,208,48,32,0,-64,-176,0,0,100,0,0,0,128,208,0,
0,2,-16,-160,0,1,70,0,256,208,48,32,0,-64,-176,0,0,100,0,0,0,128,208,0,
0,2,-19,-160,0,1,60,0,256,208,48,32,0,-64,-176,0,0,100,0,128,0,128,208,0,
0,2,-19,-160,0,1,50,0,256,208,48,32,0,-64,-176,0,0,100,0,128,0,128,208,0,
0,2,-19,-160,0,1,40,0,256,208,48,32,0,-64,-176,0,0,100,0,128,0,128,208,0,
0,2,-19,-160,0,1,30,0,256,208,48,32,0,-64,-176,0,0,100,0,128,0,128,208,0,
0,2,-16,-160,0,1,20,0,256,208,48,32,0,-64,-176,0,0,100,0,256,0,128,208,0,
0,2,-16,-160,0,1,30,0,256,208,48,32,0,-64,-176,0,0,100,0,256,0,128,208,0,
0,2,-16,-160,0,1,40,0,256,208,48,32,0,-64,-176,0,0,100,0,256,0,128,208,0,
0,2,-16,-160,0,1,50,0,256,208,48,32,0,-64,-176,0,0,100,0,256,0,128,208,0,
0,2,-14,-160,0,1,60,0,256,208,48,32,0,-64,-176,0,0,100,0,0,208,128,208,0,
0,2,-14,-160,0,1,70,0,256,208,48,32,0,-64,-176,0,0,100,0,0,208,128,208,0,
0,2,-14,-160,0,1,80,0,256,208,48,32,0,-64,-176,0,0,100,0,0,208,128,208,0,
0,2,-14,-160,0,1,90,0,256,208,48,32,0,-64,-176,0,0,100,0,0,208,128,208,0,
0,1,-64,-176,0,0,100,0,128,208,128,208,0,
