0,0,0,14,
1,0,0,14,
2,0,0,14,
3,0,0,14,
0,0,0,14,
1,0,0,14,
2,0,0,14,
3,0,0,14,
4,0,0,8,
5,0,0,8,
6,0,0,8,
7,0,0,8,
8,0,0,8,
9,0,0,12,
10,0,0,12,
11,0,0,12,
12,0,0,12,
9,0,0,12,
10,0,0,12,
11,0,0,12,
12,0,0,12,
9,0,0,12,
10,0,0,12,
11,0,0,12,
12,0,0,12,
13,0,0,10,
14,0,0,10,
0,0,0,14,
1,0,0,14,
2,0,0,14,
3,0,0,14,
0,0,0,14,
1,0,0,14,
2,0,0,14,
3,0,0,14,
0,0,0,14,
1,0,0,14,
2,0,0,14,
3,0,0,14,
0,0,0,14,
1,0,0,14,
2,0,0,14,
3,0,0,14,
0,0,0,14,
1,0,0,14,
2,0,0,14,
3,0,0,14,
0,0,0,14,
1,0,0,14,
2,0,0,14,
3,0,0,14,
0,0,0,14,
1,0,0,14,
2,0,0,14,
3,0,0,14,
