174,0,0,4,
175,0,0,3,
176,0,0,3,
177,0,0,3,
178,0,0,3,
179,0,0,3,
180,0,0,3,
181,0,0,3,
182,0,0,3,
183,0,0,3,
184,0,0,3,
185,0,0,4,
186,0,0,8,
187,0,0,5,
188,0,0,4,
189,0,0,4,
190,0,0,4,
191,0,0,4,
192,0,0,4,
193,0,0,3,
194,0,0,3,
195,0,0,4,
196,0,0,6,
197,0,0,3,
198,0,0,3,
199,0,0,3,
200,0,0,3,
201,0,0,4,
202,0,0,6,
203,0,0,6,
204,0,0,6,
205,0,0,6,
206,0,0,5,
207,0,0,7,
208,0,0,5,
209,0,0,3,
210,0,0,3,
211,0,0,3,
212,0,0,3,
213,0,0,3,
214,0,0,2,
215,0,0,3,
216,0,0,3,
217,0,0,3,
218,0,0,3,
219,0,0,3,
220,0,0,3,
221,0,0,3,
222,0,0,3,
223,0,0,3,
224,0,0,3,
225,0,0,2,
226,0,0,2,
227,0,0,3,
228,0,0,3,
229,0,0,4,
230,0,0,4,
260,0,0,4,
261,0,0,4,
262,0,0,4,
263,0,0,4,
264,0,0,4,
265,0,0,4,
266,0,0,4,
267,0,0,4,
268,0,0,4,
234,0,0,4,
235,0,0,3,
236,0,0,4,
237,0,0,5,
238,0,0,6,
239,0,0,6,
240,0,0,6,
241,0,0,6,
242,0,0,6,
243,0,0,6,
244,0,0,6,
245,0,0,6,
246,0,0,6,
247,0,0,5,
248,0,0,5,
249,0,0,6,
250,0,0,6,
251,0,0,6,
252,0,0,6,
253,0,0,6,
253,0,0,5,
253,0,0,5,
