36,0,0,5,
37,0,0,4,
38,0,0,4,
39,0,0,4,
40,0,0,4,
41,0,0,6,
42,0,0,4,
43,0,0,4,
42,0,0,4,
43,0,0,4,
42,0,0,4,
43,0,0,4,
44,0,0,4,
45,0,0,4,
46,0,0,4,
47,0,0,4,
48,0,0,4,
49,0,0,4,
50,0,0,4,
51,0,0,4,
52,0,0,4,
53,0,0,4,
54,0,0,4,
55,0,0,8,
56,0,0,4,
57,0,0,4,
99,0,0,4,
100,0,0,4,
56,0,0,4,
57,0,0,4,
99,0,0,4,
100,0,0,4,
56,0,0,4,
57,0,0,4,
99,0,0,4,
100,0,0,4,
58,0,0,3,
59,0,0,3,
60,0,0,6,
61,0,0,4,
62,0,0,4,
63,0,0,6,
64,0,0,2,
65,0,0,2,
66,0,0,3,
67,0,0,4,
68,0,0,4,
69,0,0,4,
70,0,0,4,
71,0,0,4,
72,0,0,4,
69,0,0,4,
70,0,0,4,
71,0,0,4,
72,0,0,4,
69,0,0,4,
70,0,0,4,
71,0,0,4,
72,0,0,4,
69,0,0,4,
70,0,0,4,
71,0,0,4,
72,0,0,4,
73,0,0,4,
74,0,0,3,
75,0,0,2,
76,0,0,2,
77,0,0,2,
78,0,0,2,
79,0,0,4,
80,0,0,4,
81,0,0,6,
82,0,0,5,
83,0,0,6,
84,0,0,7,
85,0,0,8,
86,0,0,8,
87,0,0,8,
88,0,0,8,
89,0,0,8,
90,0,0,8,
91,0,0,8,
92,0,0,8,
93,0,0,8,
94,0,0,6,
95,0,0,6,
96,0,0,6,
97,0,0,6,
98,0,0,7,
0,0,0,8,
