107,0,0,3,
108,0,0,3,
109,0,0,3,
110,0,0,3,
107,0,0,3,
108,0,0,3,
109,0,0,3,
110,0,0,3,
107,0,0,3,
108,0,0,3,
109,0,0,3,
110,0,0,3,
107,0,0,3,
108,0,0,3,
109,0,0,3,
110,0,0,3,
107,0,0,3,
108,0,0,3,
109,0,0,3,
110,0,0,3,
107,0,0,3,
108,0,0,3,
109,0,0,3,
110,0,0,3,
121,0,0,6,
122,0,0,8,
123,0,0,8,
124,0,0,4,
125,0,0,4,
126,0,0,8,
127,0,0,4,
128,0,0,4,
129,0,0,6,
130,0,0,6,
131,0,0,6,
132,0,0,6,
133,0,0,8,
134,0,0,4,
135,0,0,4,
136,0,0,6,
137,0,0,6,
138,0,0,6,
139,0,0,6,
140,0,0,6,
141,0,0,6,
142,0,0,6,
143,0,0,6,
144,0,0,6,
145,0,0,4,
146,0,0,6,
147,0,0,7,
148,0,0,6,
149,0,0,30,
