59,0,0,6,
60,0,0,4,
61,0,0,5,
62,0,0,4,
63,0,0,6,
64,0,0,3,
65,0,0,4,
66,0,0,3,
67,0,0,2,
68,0,0,2,
69,0,0,3,
70,0,0,5,
71,0,0,4,
72,0,0,4,
73,0,0,4,
74,0,0,4,
75,0,0,3,
76,0,0,4,
77,0,0,3,
78,0,0,4,
79,0,0,4,
80,0,0,4,
81,0,0,7,
82,0,0,4,
83,0,0,4,
84,0,0,3,
85,0,0,4,
86,0,0,3,
87,0,0,3,
88,0,0,4,
89,0,0,5,
90,0,0,4,
91,0,0,4,
92,0,0,4,
93,0,0,3,
94,0,0,4,
95,0,0,5,
96,0,0,6,
97,0,0,3,
98,0,0,3,
99,0,0,3,
100,0,0,6,
101,0,0,5,
102,1,0,7,
103,0,0,5,
104,0,0,4,
105,0,0,4,
106,0,0,4,
107,0,0,4,
108,0,0,6,
