167,0,0,5,
168,0,0,5,
169,0,0,5,
170,0,0,5,
171,0,0,5,
172,0,0,5,
173,0,0,12,
174,0,0,5,
175,0,0,5,
176,0,0,5,
177,0,0,5,
178,0,0,5,
179,0,0,5,
180,0,0,12,
181,0,0,5,
182,0,0,5,
183,0,0,5,
184,0,0,5,
185,0,0,6,
186,0,0,7,
187,0,0,6,
188,0,0,5,
189,0,0,5,
190,0,0,5,
191,0,0,12,
192,0,0,5,
193,0,0,5,
194,0,0,5,
195,0,0,6,
196,0,0,5,
197,0,0,5,
198,0,0,5,
195,0,0,6,
196,0,0,5,
197,0,0,5,
198,0,0,5,
199,0,0,6,
200,0,0,5,
201,0,0,5,
202,0,0,5,
203,0,0,6,
204,0,0,5,
205,0,0,5,
206,0,0,12,
207,0,0,10,
208,0,0,10,
209,0,0,10,
210,0,0,10,
