0,4,-54,-88,0,1,100,0,960,104,120,104,0,-54,-88,0,1,100,0,960,0,120,104,0,-54,-88,0,0,100,0,0,0,120,104,0,-39,-22,0,0,100,0,360,104,80,32,0,
0,4,-54,-88,0,1,100,0,1080,104,120,104,0,-54,-88,0,1,100,0,1080,0,120,104,0,-54,-88,0,0,100,0,120,0,120,104,0,-39,-22,0,0,100,0,360,104,80,32,0,
0,5,-54,-88,0,1,100,0,1200,104,120,104,0,-54,-88,0,1,60,0,1200,0,120,104,0,-54,-88,0,1,100,0,1200,0,120,104,0,-54,-88,0,0,100,0,240,0,120,104,0,-39,-22,0,0,100,0,360,104,80,32,0,
0,4,-54,-88,0,1,100,0,1320,104,120,104,0,-54,-88,0,1,100,0,1320,0,120,104,0,-54,-88,0,0,100,0,360,0,120,104,0,-39,-22,0,0,100,0,360,104,80,32,0,
0,3,-53,-88,0,0,100,0,480,0,120,104,0,-52,-89,0,1,100,0,960,208,120,104,0,-39,-22,0,0,100,0,360,104,80,32,0,
0,3,-53,-88,0,0,100,0,600,0,120,104,0,-52,-89,0,1,100,0,1080,208,120,104,0,-39,-22,0,0,100,0,360,104,80,32,0,
0,4,-53,-88,0,0,100,0,720,0,120,104,0,-52,-89,0,1,60,0,1200,208,120,104,0,-52,-89,0,1,100,0,1200,208,120,104,0,-39,-22,0,0,100,0,360,104,80,32,0,
0,3,-53,-88,0,0,100,0,840,0,120,104,0,-52,-89,0,1,100,0,1320,208,120,104,0,-39,-22,0,0,100,0,360,104,80,32,0,
0,3,-62,-89,0,1,100,0,960,416,120,104,0,-58,-88,0,0,100,0,0,104,120,104,0,-40,-22,0,0,100,0,360,104,80,32,0,
0,3,-66,-67,0,1,100,0,1080,416,120,104,0,-55,-79,0,0,100,0,120,104,120,104,0,-39,-22,0,0,100,0,360,104,80,32,0,
0,2,-60,-81,0,0,100,0,240,104,120,104,0,-39,-22,0,0,100,0,784,728,80,32,0,
0,4,-33,-56,0,1,100,0,1440,0,32,32,0,-54,-88,0,1,100,0,960,0,120,104,0,-54,-88,0,0,100,0,480,104,120,104,0,-39,-22,0,0,100,0,360,104,80,32,0,
0,4,-33,-56,0,1,100,0,1440,32,32,32,0,-54,-88,0,1,100,0,1080,0,120,104,0,-54,-88,0,0,100,0,600,104,120,104,0,-39,-22,0,0,100,0,360,104,80,32,0,
0,5,-33,-56,0,1,100,0,1440,64,32,32,0,-54,-88,0,1,60,0,1200,0,120,104,0,-54,-88,0,1,100,0,1200,0,120,104,0,-54,-88,0,0,100,0,720,104,120,104,0,-39,-22,0,0,100,0,360,104,80,32,0,
0,4,-33,-56,0,1,100,0,1440,96,32,32,0,-54,-88,0,1,100,0,1320,0,120,104,0,-54,-88,0,0,100,0,840,104,120,104,0,-39,-22,0,0,100,0,360,104,80,32,0,
0,4,-49,-54,0,1,100,0,1440,96,32,32,0,-51,-88,0,1,100,0,960,0,120,104,0,-53,-88,0,0,100,0,0,208,120,104,0,-38,-22,0,0,100,0,360,104,80,32,0,
0,4,-49,-54,0,1,100,0,1440,64,32,32,0,-51,-88,0,1,100,0,1080,0,120,104,0,-53,-88,0,0,100,0,120,208,120,104,0,-38,-22,0,0,100,0,360,104,80,32,0,
0,5,-49,-54,0,1,100,0,1440,32,32,32,0,-51,-88,0,1,60,0,1200,0,120,104,0,-51,-88,0,1,100,0,1200,0,120,104,0,-53,-88,0,0,100,0,240,208,120,104,0,-38,-22,0,0,100,0,360,104,80,32,0,
0,4,-49,-54,0,1,100,0,1440,0,32,32,0,-51,-88,0,1,100,0,1080,0,120,104,0,-53,-88,0,0,100,0,360,208,120,104,0,-38,-22,0,0,100,0,360,104,80,32,0,
0,3,-51,-82,0,1,100,0,1080,520,120,104,0,-54,-88,0,0,100,0,480,208,120,104,0,-29,-22,0,0,100,0,360,104,80,32,0,
0,3,-50,-84,0,1,100,0,1080,520,120,104,0,-54,-88,0,0,100,0,600,208,120,104,0,-29,-22,0,0,100,0,360,104,80,32,0,
