0,2,-38,-63,0,0,100,0,0,0,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,80,0,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,160,0,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,240,0,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,320,0,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,400,0,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,480,0,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,560,0,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,800,80,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,640,80,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,0,80,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,80,80,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,160,80,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,240,80,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,320,80,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,400,80,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,480,80,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,560,80,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,720,80,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,640,80,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,0,160,80,80,0,-29,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,80,160,80,80,0,-29,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,160,160,80,80,0,-29,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,240,160,80,80,0,-29,-16,0,0,100,0,912,224,64,32,0,
0,3,-34,-36,0,1,100,0,976,480,32,32,0,-39,-63,0,0,100,0,0,240,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,3,-34,-36,0,1,100,0,1008,480,32,32,0,-39,-63,0,0,100,0,80,240,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,3,-34,-36,0,1,100,0,1040,480,32,32,0,-39,-63,0,0,100,0,160,240,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,3,-34,-36,0,1,100,0,1072,480,32,32,0,-39,-63,0,0,100,0,240,240,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,3,-43,-48,0,1,100,0,976,480,32,32,0,-40,-63,0,0,100,0,0,320,80,80,0,-34,-16,0,0,100,0,912,224,64,32,0,
0,3,-43,-48,0,1,100,0,1072,480,32,32,0,-40,-63,0,0,100,0,80,320,80,80,0,-34,-16,0,0,100,0,912,224,64,32,0,
0,3,-43,-48,0,1,100,0,1040,480,32,32,0,-40,-63,0,0,100,0,160,320,80,80,0,-34,-16,0,0,100,0,912,224,64,32,0,
0,3,-43,-48,0,1,100,0,1008,480,32,32,0,-40,-63,0,0,100,0,240,320,80,80,0,-34,-16,0,0,100,0,912,224,64,32,0,
0,2,-42,-63,0,0,100,0,400,160,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,1,-42,-63,0,0,100,0,400,160,80,80,0,
0,2,-38,-63,0,0,100,0,480,160,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-64,0,0,100,0,560,160,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,0,400,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,80,400,80,80,0,-28,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,160,400,80,80,0,-27,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,240,400,80,80,0,-27,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,320,400,80,80,0,-26,-16,0,0,100,0,912,224,64,32,0,
0,4,-22,-56,0,1,100,0,912,32,48,48,0,-30,-65,0,1,100,0,960,80,64,64,0,-38,-63,0,0,100,0,400,400,80,80,0,-26,-16,0,0,100,0,912,224,64,32,0,
0,4,-22,-56,0,1,100,0,960,32,48,48,0,-46,-74,0,1,100,0,1024,80,96,80,0,-38,-63,0,0,100,0,0,480,80,80,0,-25,-16,0,0,100,0,912,224,64,32,0,
0,4,-22,-56,0,1,100,0,1008,32,48,48,0,-51,-77,0,1,100,0,1120,80,112,80,0,-38,-63,0,0,100,0,80,480,80,80,0,-25,-16,0,0,100,0,912,224,64,32,0,
0,4,-22,-56,0,1,100,0,1056,32,48,48,0,-51,-77,0,1,100,0,1232,80,112,80,0,-38,-63,0,0,100,0,160,480,80,80,0,-25,-16,0,0,100,0,912,224,64,32,0,
0,4,-22,-56,0,1,100,0,1104,32,48,48,0,-51,-77,0,1,50,0,1232,80,112,80,0,-38,-63,0,0,100,0,240,480,80,80,0,-25,-16,0,0,100,0,912,224,64,32,0,
0,3,-22,-56,0,1,100,0,1152,32,48,48,0,-38,-63,0,0,100,0,0,480,80,80,0,-25,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,80,480,80,80,0,-25,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,160,480,80,80,0,-25,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,320,480,80,80,0,-26,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,400,480,80,80,0,-28,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,480,480,80,80,0,-31,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,0,560,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,80,560,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,160,560,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,240,560,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,320,560,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,0,640,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,80,640,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,160,640,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,240,640,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,320,640,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,400,640,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,480,640,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,560,640,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,640,640,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,720,640,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,0,720,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,80,720,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,160,720,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,240,720,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,320,720,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,400,720,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,400,720,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,480,720,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,560,720,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,0,800,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,80,800,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,0,800,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,240,800,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,2,-38,-63,0,0,100,0,0,880,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,3,-24,-94,0,1,100,0,960,160,96,48,0,-38,-63,0,0,100,0,80,880,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
0,3,-24,-94,0,1,100,0,1056,160,96,48,0,-38,-63,0,0,100,0,160,880,80,80,0,-32,-16,0,0,100,0,912,224,64,32,0,
