0,0,0,10,
1,0,0,10,
2,0,0,10,
3,0,0,10,
4,0,0,10,
5,0,0,10,
6,0,0,10,
7,0,0,10,
102,0,0,10,
103,0,0,10,
104,0,0,10,
105,0,0,10,
106,0,0,10,
107,0,0,10,
108,0,0,10,
109,0,0,10,
8,0,0,8,
9,0,0,8,
10,0,0,8,
11,0,0,8,
12,0,0,10,
13,0,0,10,
14,0,0,10,
15,0,0,10,
110,0,0,10,
111,0,0,10,
112,0,0,10,
113,0,0,10,
114,0,0,10,
115,0,0,10,
116,0,0,10,
117,0,0,10,
118,0,0,10,
119,0,0,10,
120,0,0,10,
121,0,0,10,
16,0,0,10,
17,0,0,10,
18,0,0,10,
19,0,0,10,
102,0,0,10,
103,0,0,10,
104,0,0,10,
105,0,0,10,
106,0,0,10,
107,0,0,10,
108,0,0,10,
109,0,0,10,
0,0,0,10,
1,0,0,10,
2,0,0,10,
3,0,0,10,
4,0,0,10,
5,0,0,10,
6,0,0,10,
7,0,0,10,
102,0,0,10,
103,0,0,10,
104,0,0,10,
105,0,0,10,
106,0,0,10,
107,0,0,10,
108,0,0,10,
109,0,0,10,
