0,4,7,-30,1,0,100,0,202,48,5,5,0,22,-17,1,0,100,0,192,48,5,5,0,-23,-24,1,0,100,0,197,48,5,5,0,-30,-36,1,0,100,0,0,0,64,48,0,
0,4,-23,-24,1,0,100,0,202,48,5,5,0,7,-30,1,0,100,0,197,48,5,5,0,22,-17,1,0,100,0,197,48,5,5,0,-30,-36,1,0,100,0,0,0,64,48,0,
0,4,22,-17,1,0,100,0,202,48,5,5,0,7,-30,1,0,100,0,192,48,5,5,0,-23,-24,1,0,100,0,197,48,5,5,0,-30,-36,1,0,100,0,64,0,64,48,0,
0,4,-23,-24,1,0,100,0,192,48,5,5,0,7,-30,1,0,100,0,197,48,5,5,0,22,-17,1,0,100,0,197,48,5,5,0,-30,-36,1,0,100,0,64,0,64,48,0,
0,4,7,-30,1,0,100,0,202,48,5,5,0,22,-17,1,0,100,0,192,48,5,5,0,-23,-24,1,0,100,0,197,48,5,5,0,-30,-36,1,0,100,0,128,0,64,48,0,
0,4,-23,-24,1,0,100,0,202,48,5,5,0,7,-30,1,0,100,0,197,48,5,5,0,22,-17,1,0,100,0,197,48,5,5,0,-30,-36,1,0,100,0,128,0,64,48,0,
0,4,22,-17,1,0,100,0,202,48,5,5,0,7,-30,1,0,100,0,192,48,5,5,0,-23,-24,1,0,100,0,197,48,5,5,0,-30,-36,1,0,100,0,192,0,64,48,0,
0,4,-23,-24,1,0,100,0,192,48,5,5,0,7,-30,1,0,100,0,197,48,5,5,0,22,-17,1,0,100,0,197,48,5,5,0,-30,-36,1,0,100,0,192,0,64,48,0,
0,4,7,-30,1,0,100,0,202,48,5,5,0,22,-17,1,0,100,0,192,48,5,5,0,-23,-24,1,0,100,0,197,48,5,5,0,-30,-36,1,0,100,0,0,0,64,48,0,
0,4,-23,-24,1,0,100,0,202,48,5,5,0,7,-30,1,0,100,0,197,48,5,5,0,22,-17,1,0,100,0,197,48,5,5,0,-30,-36,1,0,100,0,0,0,64,48,0,
0,4,22,-17,1,0,100,0,202,48,5,5,0,7,-30,1,0,100,0,192,48,5,5,0,-23,-24,1,0,100,0,197,48,5,5,0,-30,-36,1,0,100,0,64,0,64,48,0,
0,4,-23,-24,1,0,100,0,192,48,5,5,0,7,-30,1,0,100,0,197,48,5,5,0,22,-17,1,0,100,0,197,48,5,5,0,-30,-36,1,0,100,0,64,0,64,48,0,
0,5,7,-30,1,0,100,0,202,48,5,5,0,22,-17,1,0,100,0,192,48,5,5,0,-23,-24,1,0,100,0,197,48,5,5,0,-30,-36,1,1,100,0,0,48,64,48,0,-30,-36,1,0,100,0,128,0,64,48,0,
0,6,7,-30,1,0,100,0,202,48,5,5,0,22,-17,1,0,100,0,192,48,5,5,0,-23,-24,1,0,100,0,197,48,5,5,0,-30,-36,1,1,100,0,64,48,64,48,0,-30,-36,1,1,50,0,0,48,64,48,0,-30,-36,1,0,100,0,128,0,64,48,0,
0,6,-23,-24,1,0,100,0,202,48,5,5,0,7,-30,1,0,100,0,197,48,5,5,0,22,-17,1,0,100,0,197,48,5,5,0,-30,-36,1,1,100,0,128,48,64,48,0,-30,-36,1,1,50,0,64,48,64,48,0,-30,-36,1,0,100,0,128,0,64,48,0,
0,5,-23,-24,1,0,100,0,202,48,5,5,0,7,-30,1,0,100,0,197,48,5,5,0,22,-17,1,0,100,0,197,48,5,5,0,-30,-36,1,1,60,0,128,48,64,48,0,-30,-36,1,0,100,0,128,0,64,48,0,
0,4,22,-17,1,0,100,0,202,48,5,5,0,7,-30,1,0,100,0,192,48,5,5,0,-23,-24,1,0,100,0,197,48,5,5,0,-30,-36,1,0,100,0,192,0,64,48,0,
0,4,-23,-24,1,0,100,0,192,48,5,5,0,7,-30,1,0,100,0,197,48,5,5,0,22,-17,1,0,100,0,197,48,5,5,0,-30,-36,1,0,100,0,192,0,64,48,0,
0,1,-30,-36,1,0,100,0,256,0,64,48,0,
