113,0,0,7,
114,0,0,7,
117,0,0,4,
118,0,0,4,
119,0,0,4,
120,0,0,4,
121,0,0,4,
122,0,0,4,
123,0,0,24,
124,0,0,4,
125,0,0,4,
126,0,0,36,
127,0,0,4,
128,0,0,4,
129,0,0,4,
130,0,0,4,
131,0,0,4,
132,0,0,36,
133,0,0,4,
134,0,0,4,
135,0,0,4,
136,0,0,4,
137,0,0,4,
138,0,0,4,
139,0,0,4,
140,0,0,5,
141,0,0,6,
142,0,0,64,
143,0,0,6,
144,0,0,6,
145,0,0,6,
146,0,0,4,
147,0,0,4,
148,0,0,4,
149,0,0,4,
150,0,0,4,
151,0,0,4,
152,0,0,14,
153,0,0,14,
154,0,0,14,
155,0,0,14,
156,0,0,6,
113,0,0,14,
114,0,0,14,
115,0,0,14,
116,0,0,14,
