0,11,-53,-52,0,1,100,0,784,192,112,56,0,-35,-32,0,1,100,0,784,0,72,48,0,-27,-74,0,0,100,0,0,0,64,80,0,-2,-47,0,0,75,0,64,48,48,48,0,-34,-47,0,0,75,0,64,0,48,48,0,3,-72,0,1,100,0,384,656,16,16,0,-20,-38,0,1,100,0,384,608,40,48,0,-35,-77,0,1,100,0,0,704,80,48,0,-2,-41,0,1,100,0,0,656,48,48,0,-34,-41,0,1,100,0,0,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,11,-53,-52,0,1,100,0,784,248,112,56,0,-35,-32,0,1,100,0,784,48,72,48,0,-27,-74,0,0,100,0,0,0,64,80,0,-2,-47,0,0,75,0,112,48,48,48,0,-34,-47,0,0,75,0,112,0,48,48,0,3,-72,0,1,100,0,384,656,16,16,0,-20,-38,0,1,100,0,384,608,40,48,0,-35,-77,0,1,100,0,0,704,80,48,0,-2,-41,0,1,100,0,48,656,48,48,0,-34,-41,0,1,100,0,48,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,11,-53,-52,0,1,100,0,784,304,112,56,0,-35,-32,0,1,100,0,784,96,72,48,0,-27,-74,0,0,100,0,0,0,64,80,0,-2,-47,0,0,75,0,160,48,48,48,0,-34,-47,0,0,75,0,160,0,48,48,0,3,-72,0,1,100,0,384,656,16,16,0,-20,-38,0,1,100,0,384,608,40,48,0,-35,-77,0,1,100,0,0,704,80,48,0,-2,-41,0,1,100,0,96,656,48,48,0,-34,-41,0,1,100,0,96,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,11,-53,-52,0,1,100,0,784,360,112,56,0,-35,-32,0,1,100,0,784,144,72,48,0,-27,-74,0,0,100,0,0,0,64,80,0,-2,-47,0,0,75,0,208,48,48,48,0,-34,-47,0,0,75,0,208,0,48,48,0,3,-72,0,1,100,0,384,656,16,16,0,-20,-38,0,1,100,0,384,608,40,48,0,-35,-77,0,1,100,0,0,704,80,48,0,-2,-41,0,1,100,0,144,656,48,48,0,-34,-41,0,1,100,0,144,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,10,-56,-52,1,1,100,0,784,192,112,56,0,-38,-32,1,1,100,0,784,0,72,48,0,-34,-74,0,0,100,0,384,0,64,80,0,-43,-47,1,0,75,0,208,48,48,48,0,-13,-47,1,0,75,0,208,0,48,48,0,-20,-38,0,1,100,0,424,608,40,48,0,-42,-77,0,1,100,0,80,704,80,48,0,-43,-41,1,1,100,0,144,656,48,48,0,-13,-41,1,1,100,0,144,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,10,-56,-52,1,1,100,0,784,248,112,56,0,-38,-32,1,1,100,0,784,48,72,48,0,-34,-74,0,0,100,0,384,0,64,80,0,-43,-47,1,0,75,0,160,48,48,48,0,-13,-47,1,0,75,0,160,0,48,48,0,-20,-38,0,1,100,0,424,608,40,48,0,-42,-77,0,1,100,0,80,704,80,48,0,-43,-41,1,1,100,0,96,656,48,48,0,-13,-41,1,1,100,0,96,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,10,-56,-52,1,1,100,0,784,304,112,56,0,-38,-32,1,1,100,0,784,96,72,48,0,-34,-74,0,0,100,0,384,0,64,80,0,-43,-47,1,0,75,0,112,48,48,48,0,-13,-47,1,0,75,0,112,0,48,48,0,-20,-38,0,1,100,0,424,608,40,48,0,-42,-77,0,1,100,0,80,704,80,48,0,-43,-41,1,1,100,0,48,656,48,48,0,-13,-41,1,1,100,0,48,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,10,-56,-52,1,1,100,0,784,360,112,56,0,-38,-32,1,1,100,0,784,144,72,48,0,-34,-74,0,0,100,0,384,0,64,80,0,-43,-47,1,0,75,0,64,48,48,48,0,-13,-47,1,0,75,0,64,0,48,48,0,-20,-38,0,1,100,0,424,608,40,48,0,-42,-77,0,1,100,0,80,704,80,48,0,-43,-41,1,1,100,0,0,656,48,48,0,-13,-41,1,1,100,0,0,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,11,-53,-52,0,1,100,0,784,192,112,56,0,-35,-32,0,1,100,0,784,0,72,48,0,-25,-50,0,1,100,0,856,0,40,40,0,-28,-74,0,0,100,0,256,0,64,80,0,-3,-46,0,0,75,0,448,48,48,48,0,-35,-46,0,0,75,0,448,0,48,48,0,-20,-38,0,1,100,0,464,608,40,48,0,-36,-76,0,1,100,0,0,704,80,48,0,-3,-40,0,1,100,0,192,656,48,48,0,-35,-40,0,1,100,0,192,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,11,-53,-52,0,1,100,0,784,248,112,56,0,-35,-32,0,1,100,0,784,48,72,48,0,-25,-50,0,1,100,0,856,40,40,40,0,-28,-74,0,0,100,0,256,0,64,80,0,-3,-46,0,0,75,0,496,48,48,48,0,-35,-46,0,0,75,0,496,0,48,48,0,-20,-38,0,1,100,0,464,608,40,48,0,-36,-76,0,1,100,0,0,704,80,48,0,-3,-40,0,1,100,0,240,656,48,48,0,-35,-40,0,1,100,0,240,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,11,-53,-52,0,1,100,0,784,304,112,56,0,-35,-32,0,1,100,0,784,96,72,48,0,-25,-50,0,1,100,0,856,80,40,40,0,-28,-74,0,0,100,0,256,0,64,80,0,-3,-46,0,0,75,0,544,48,48,48,0,-35,-46,0,0,75,0,544,0,48,48,0,-20,-38,0,1,100,0,464,608,40,48,0,-36,-76,0,1,100,0,0,704,80,48,0,-3,-40,0,1,100,0,288,656,48,48,0,-35,-40,0,1,100,0,288,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,11,-53,-52,0,1,100,0,784,360,112,56,0,-35,-32,0,1,100,0,784,144,72,48,0,-25,-50,0,1,100,0,856,120,40,40,0,-28,-74,0,0,100,0,256,0,64,80,0,-3,-46,0,0,75,0,592,48,48,48,0,-35,-46,0,0,75,0,592,0,48,48,0,-20,-38,0,1,100,0,464,608,40,48,0,-36,-76,0,1,100,0,0,704,80,48,0,-3,-40,0,1,100,0,336,656,48,48,0,-35,-40,0,1,100,0,336,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,12,-53,-52,0,1,100,0,784,192,112,56,0,-35,-32,0,1,100,0,784,0,72,48,0,-33,-81,0,1,100,0,856,0,40,40,0,-27,-74,0,0,100,0,320,0,64,80,0,-2,-47,0,0,75,0,64,48,48,48,0,-34,-47,0,0,75,0,64,0,48,48,0,4,-72,0,1,100,0,384,656,16,16,0,-20,-38,0,1,100,0,504,608,40,48,0,-35,-77,0,1,100,0,0,704,80,48,0,-2,-41,0,1,100,0,0,656,48,48,0,-34,-41,0,1,100,0,0,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,12,-53,-52,0,1,100,0,784,248,112,56,0,-35,-32,0,1,100,0,784,48,72,48,0,-33,-81,0,1,100,0,856,120,40,40,0,-27,-74,0,0,100,0,320,0,64,80,0,-2,-47,0,0,75,0,112,48,48,48,0,-34,-47,0,0,75,0,112,0,48,48,0,4,-72,0,1,100,0,384,656,16,16,0,-20,-38,0,1,100,0,504,608,40,48,0,-35,-77,0,1,100,0,0,704,80,48,0,-2,-41,0,1,100,0,48,656,48,48,0,-34,-41,0,1,100,0,48,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,12,-53,-52,0,1,100,0,784,304,112,56,0,-35,-32,0,1,100,0,784,96,72,48,0,-33,-81,0,1,100,0,856,80,40,40,0,-27,-74,0,0,100,0,320,0,64,80,0,-2,-47,0,0,75,0,160,48,48,48,0,-34,-47,0,0,75,0,160,0,48,48,0,4,-72,0,1,100,0,384,656,16,16,0,-20,-38,0,1,100,0,504,608,40,48,0,-35,-77,0,1,100,0,0,704,80,48,0,-2,-41,0,1,100,0,96,656,48,48,0,-34,-41,0,1,100,0,96,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,12,-53,-52,0,1,100,0,784,360,112,56,0,-35,-32,0,1,100,0,784,144,72,48,0,-33,-81,0,1,100,0,856,40,40,40,0,-27,-74,0,0,100,0,320,0,64,80,0,-2,-47,0,0,75,0,208,48,48,48,0,-34,-47,0,0,75,0,208,0,48,48,0,4,-72,0,1,100,0,384,656,16,16,0,-20,-38,0,1,100,0,504,608,40,48,0,-35,-77,0,1,100,0,0,704,80,48,0,-2,-41,0,1,100,0,144,656,48,48,0,-34,-41,0,1,100,0,144,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,8,-59,-52,0,1,100,0,784,192,112,56,0,-35,-32,0,1,100,0,640,144,64,48,0,-40,-72,0,0,100,0,712,0,72,80,0,-37,-72,0,0,75,0,640,0,72,80,0,-20,-24,0,1,100,0,544,624,40,32,0,-41,-78,0,1,100,0,640,192,64,64,0,-41,-43,0,1,100,0,544,656,80,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,7,-59,-52,0,1,100,0,784,192,112,56,0,-35,-32,0,1,100,0,640,144,64,48,0,-40,-72,0,0,100,0,712,0,72,80,0,-37,-72,0,0,75,0,640,0,72,80,0,-20,-24,0,1,100,0,544,624,40,32,0,-41,-78,0,1,100,0,640,192,64,64,0,-41,-43,0,1,100,0,544,656,80,48,0,
0,3,-34,-56,0,0,100,0,712,80,72,64,0,-34,-56,0,0,75,0,640,80,72,64,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,3,-40,-30,0,0,100,0,704,144,80,56,0,-44,-26,0,0,75,0,704,200,80,56,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,12,-53,-52,0,1,100,0,784,192,112,56,0,-35,-32,0,1,100,0,784,0,72,48,0,-27,-74,0,0,100,0,64,96,64,80,0,-27,-74,0,0,100,0,0,80,64,48,0,-2,-47,0,0,75,0,448,48,48,48,0,-34,-47,0,0,75,0,448,0,48,48,0,3,-72,0,1,100,0,384,656,16,16,0,-20,-38,0,1,100,0,384,608,40,48,0,-35,-77,0,1,100,0,0,704,80,48,0,-2,-41,0,1,100,0,192,656,48,48,0,-34,-41,0,1,100,0,192,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,13,-53,-52,0,1,100,0,784,248,112,56,0,-35,-32,0,1,100,0,784,48,72,48,0,-60,-155,0,1,20,0,1024,0,128,192,0,-27,-74,0,0,100,0,128,96,64,80,0,-28,-74,0,0,100,0,0,416,64,48,0,-3,-48,0,0,75,0,496,48,48,48,0,-35,-45,0,0,75,0,496,0,48,48,0,0,-72,0,1,100,0,384,672,16,16,0,-20,-38,0,1,100,0,384,608,40,48,0,-36,-74,0,1,100,0,320,704,80,48,0,-3,-42,0,1,100,0,240,656,48,48,0,-35,-39,0,1,100,0,240,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,13,-53,-52,0,1,100,0,784,304,112,56,0,-35,-32,0,1,100,0,784,96,72,48,0,-60,-155,0,1,40,0,1152,0,128,192,0,-27,-74,0,0,100,0,192,96,64,80,0,-28,-74,0,0,100,0,0,464,64,48,0,-5,-48,0,0,75,0,544,48,48,48,0,-34,-45,0,0,75,0,544,0,48,48,0,-2,-71,0,1,100,0,384,688,16,16,0,-20,-38,0,1,100,0,384,608,40,48,0,-36,-74,0,1,100,0,400,704,80,48,0,-5,-42,0,1,100,0,288,656,48,48,0,-34,-39,0,1,100,0,288,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,13,-53,-52,0,1,100,0,784,360,112,56,0,-35,-32,0,1,100,0,784,144,72,48,0,-60,-155,0,1,60,0,1280,0,128,192,0,-27,-74,0,0,100,0,256,96,64,80,0,-28,-74,0,0,100,0,0,464,64,48,0,-5,-48,0,0,75,0,592,48,48,48,0,-34,-45,0,0,75,0,592,0,48,48,0,-2,-71,0,1,100,0,384,688,16,16,0,-20,-38,0,1,100,0,384,608,40,48,0,-36,-74,0,1,100,0,400,704,80,48,0,-5,-42,0,1,100,0,336,656,48,48,0,-34,-39,0,1,100,0,336,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,13,-53,-52,0,1,100,0,784,192,112,56,0,-35,-32,0,1,100,0,784,0,72,48,0,-60,-155,0,1,80,0,1408,0,128,192,0,-27,-74,0,0,100,0,320,96,64,80,0,-28,-74,0,0,100,0,0,464,64,48,0,-5,-48,0,0,75,0,448,48,48,48,0,-34,-45,0,0,75,0,448,0,48,48,0,0,-71,0,1,100,0,384,688,16,16,0,-20,-38,0,1,100,0,384,608,40,48,0,-36,-74,0,1,100,0,400,704,80,48,0,-5,-42,0,1,100,0,192,656,48,48,0,-34,-39,0,1,100,0,192,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,13,-53,-52,0,1,100,0,784,248,112,56,0,-35,-32,0,1,100,0,784,48,72,48,0,-60,-155,0,1,100,0,1536,0,128,192,0,-27,-74,0,0,100,0,384,96,64,80,0,-28,-74,0,0,100,0,0,464,64,48,0,-5,-48,0,0,75,0,496,48,48,48,0,-34,-45,0,0,75,0,496,0,48,48,0,0,-71,0,1,100,0,384,688,16,16,0,-20,-38,0,1,100,0,384,608,40,48,0,-36,-74,0,1,100,0,400,704,80,48,0,-5,-42,0,1,100,0,240,656,48,48,0,-34,-39,0,1,100,0,240,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,13,-53,-52,0,1,100,0,784,304,112,56,0,-35,-32,0,1,100,0,784,96,72,48,0,-60,-155,0,1,100,0,1664,0,128,192,0,-27,-74,0,0,100,0,448,96,64,80,0,-28,-74,0,0,100,0,0,464,64,48,0,-5,-48,0,0,75,0,544,48,48,48,0,-34,-45,0,0,75,0,544,0,48,48,0,0,-71,0,1,100,0,384,688,16,16,0,-20,-38,0,1,100,0,384,608,40,48,0,-36,-74,0,1,100,0,400,704,80,48,0,-5,-42,0,1,100,0,288,656,48,48,0,-34,-39,0,1,100,0,288,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,13,-53,-52,0,1,100,0,784,360,112,56,0,-35,-32,0,1,100,0,784,144,72,48,0,-60,-155,0,1,100,0,1792,0,128,192,0,-27,-74,0,0,100,0,512,96,64,80,0,-28,-74,0,0,100,0,0,464,64,48,0,-5,-48,0,0,75,0,592,48,48,48,0,-34,-45,0,0,75,0,592,0,48,48,0,0,-71,0,1,100,0,384,688,16,16,0,-20,-38,0,1,100,0,384,608,40,48,0,-36,-74,0,1,100,0,400,704,80,48,0,-5,-42,0,1,100,0,336,656,48,48,0,-34,-39,0,1,100,0,336,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,13,-53,-52,0,1,100,0,784,192,112,56,0,-35,-32,0,1,100,0,784,0,72,48,0,-60,-155,0,1,100,0,1024,192,128,192,0,-27,-74,0,0,100,0,576,96,64,80,0,-29,-73,0,0,100,0,0,464,64,48,0,-6,-47,0,0,75,0,448,48,48,48,0,-35,-44,0,0,75,0,448,0,48,48,0,-1,-70,0,1,100,0,384,688,16,16,0,-20,-38,0,1,100,0,384,608,40,48,0,-37,-73,0,1,100,0,400,704,80,48,0,-6,-41,0,1,100,0,192,656,48,48,0,-35,-38,0,1,100,0,192,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,13,-53,-52,0,1,100,0,784,248,112,56,0,-35,-32,0,1,100,0,784,48,72,48,0,-60,-155,0,1,100,0,1152,192,128,192,0,-27,-74,0,0,100,0,64,176,64,80,0,-30,-73,0,0,100,0,0,464,64,48,0,-7,-47,0,0,75,0,496,48,48,48,0,-36,-44,0,0,75,0,496,0,48,48,0,-4,-70,0,1,100,0,384,688,16,16,0,-20,-38,0,1,100,0,384,608,40,48,0,-38,-73,0,1,100,0,400,704,80,48,0,-7,-41,0,1,100,0,240,656,48,48,0,-36,-38,0,1,100,0,240,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,13,-53,-52,0,1,100,0,784,304,112,56,0,-35,-32,0,1,100,0,784,96,72,48,0,-60,-155,0,1,100,0,1280,192,128,192,0,-27,-74,0,0,100,0,128,176,64,80,0,-30,-73,0,0,100,0,0,464,64,48,0,-7,-47,0,0,75,0,544,48,48,48,0,-36,-44,0,0,75,0,544,0,48,48,0,-4,-70,0,1,100,0,384,688,16,16,0,-20,-38,0,1,100,0,384,608,40,48,0,-38,-73,0,1,100,0,400,704,80,48,0,-7,-41,0,1,100,0,288,656,48,48,0,-36,-38,0,1,100,0,288,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,13,-53,-52,0,1,100,0,784,360,112,56,0,-35,-32,0,1,100,0,784,144,72,48,0,-60,-155,0,1,100,0,1408,192,128,192,0,-27,-74,0,0,100,0,192,176,64,80,0,-28,-74,0,0,100,0,0,464,64,48,0,-5,-48,0,0,75,0,592,48,48,48,0,-34,-45,0,0,75,0,592,0,48,48,0,-2,-71,0,1,100,0,384,688,16,16,0,-20,-38,0,1,100,0,384,608,40,48,0,-36,-74,0,1,100,0,400,704,80,48,0,-5,-42,0,1,100,0,336,656,48,48,0,-34,-39,0,1,100,0,336,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,13,-53,-52,0,1,100,0,784,192,112,56,0,-35,-32,0,1,100,0,784,0,72,48,0,-60,-155,0,1,100,0,1536,192,128,192,0,-27,-74,0,0,100,0,256,176,64,80,0,-28,-74,0,0,100,0,0,464,64,48,0,-5,-48,0,0,75,0,448,48,48,48,0,-34,-45,0,0,75,0,448,0,48,48,0,-2,-71,0,1,100,0,384,688,16,16,0,-20,-38,0,1,100,0,384,608,40,48,0,-36,-74,0,1,100,0,400,704,80,48,0,-5,-42,0,1,100,0,192,656,48,48,0,-34,-39,0,1,100,0,192,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,13,-53,-52,0,1,100,0,784,248,112,56,0,-35,-32,0,1,100,0,784,48,72,48,0,-60,-155,0,1,100,0,1664,192,128,192,0,-27,-74,0,0,100,0,320,176,64,80,0,-28,-74,0,0,100,0,0,416,64,48,0,-3,-48,0,0,75,0,496,48,48,48,0,-35,-45,0,0,75,0,496,0,48,48,0,2,-71,0,1,100,0,384,656,16,16,0,-20,-38,0,1,100,0,384,608,40,48,0,-36,-74,0,1,100,0,320,704,80,48,0,-3,-42,0,1,100,0,240,656,48,48,0,-35,-39,0,1,100,0,240,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,13,-53,-52,0,1,100,0,784,304,112,56,0,-35,-32,0,1,100,0,784,96,72,48,0,-60,-155,0,1,100,0,1792,192,128,192,0,-27,-74,0,0,100,0,384,176,64,80,0,-27,-73,0,0,100,0,0,80,64,48,0,-2,-46,0,0,75,0,544,48,48,48,0,-34,-46,0,0,75,0,544,0,48,48,0,3,-71,0,1,100,0,384,656,16,16,0,-20,-38,0,1,100,0,384,608,40,48,0,-35,-76,0,1,100,0,0,704,80,48,0,-2,-40,0,1,100,0,288,656,48,48,0,-34,-40,0,1,100,0,288,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,13,-53,-52,0,1,100,0,784,360,112,56,0,-35,-32,0,1,100,0,784,144,72,48,0,-60,-155,0,1,100,0,1024,384,128,192,0,-27,-74,0,0,100,0,448,176,64,80,0,-27,-73,0,0,100,0,0,80,64,48,0,-2,-46,0,0,75,0,592,48,48,48,0,-34,-46,0,0,75,0,592,0,48,48,0,3,-71,0,1,100,0,384,656,16,16,0,-20,-38,0,1,100,0,384,608,40,48,0,-35,-76,0,1,100,0,0,704,80,48,0,-2,-40,0,1,100,0,336,656,48,48,0,-34,-40,0,1,100,0,336,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
0,13,-53,-52,0,1,100,0,784,192,112,56,0,-35,-32,0,1,100,0,784,0,72,48,0,-60,-155,0,1,100,0,1152,384,128,192,0,-27,-74,0,0,100,0,512,176,64,80,0,-26,-73,0,0,100,0,0,128,64,48,0,-2,-45,0,0,75,0,64,48,48,48,0,-32,-47,0,0,75,0,64,0,48,48,0,4,-70,0,1,100,0,400,656,16,16,0,-20,-38,0,1,100,0,384,608,40,48,0,-34,-74,0,1,100,0,160,704,80,48,0,-2,-39,0,1,100,0,0,656,48,48,0,-32,-41,0,1,100,0,0,608,48,48,0,-48,-16,0,0,100,0,896,32,96,32,0,
