20,0,0,3,
21,0,0,3,
22,0,0,3,
23,0,0,4,
24,0,0,4,
25,0,0,2,
26,0,0,3,
27,0,0,3,
28,0,0,3,
29,0,0,3,
30,0,0,3,
31,0,0,3,
32,0,0,3,
33,0,0,3,
34,0,0,3,
35,0,0,3,
36,0,0,4,
37,0,0,4,
38,0,0,4,
39,0,0,3,
40,0,0,3,
41,0,0,3,
42,0,0,3,
43,0,0,4,
44,0,0,4,
45,0,0,5,
46,0,0,4,
47,0,0,4,
48,0,0,4,
49,0,0,4,
50,0,0,4,
51,0,0,4,
52,0,0,5,
53,0,0,5,
54,0,0,4,
55,0,0,3,
56,0,0,3,
57,0,0,4,
58,0,0,2,
59,0,0,2,
60,0,0,3,
61,0,0,4,
62,0,0,4,
63,0,0,5,
64,0,0,5,
65,0,0,4,
66,0,0,3,
67,0,0,3,
68,0,0,5,
69,0,0,5,
